timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID (pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732486947093,00003,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00001,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00004,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00009,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00002,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00007,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00008,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00005,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00011,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00012,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00010,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947093,00006,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732486947193,00003,123.220258,0,22511.040000,1875.920000,179,18759.200000,222.745280,,
1732486947193,00001,123.220258,0,22511.040000,1875.920000,179,18759.200000,342.038640,,
1732486947193,00004,123.220258,0,22511.040000,1875.920000,179,18759.200000,120.918944,,
1732486947193,00009,123.220258,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732486947193,00002,123.220258,0,22511.040000,1875.920000,179,18759.200000,220.107473,,
1732486947193,00007,123.220258,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732486947193,00008,123.220258,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732486947193,00005,123.220258,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732486947193,00011,123.220258,0,22511.040000,1875.920000,179,18759.200000,189.306537,,
1732486947193,00012,123.220258,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732486947193,00010,123.220258,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732486947193,00006,123.220258,0,22511.040000,1875.920000,179,18759.200000,383.526222,,
1732486947293,00003,407.347841,0,25152.000000,2096.000000,200,20960.000000,478.076799,,
1732486947293,00001,407.347841,0,25152.000000,2096.000000,200,20960.000000,991.464459,,
1732486947293,00004,407.347841,0,25152.000000,2096.000000,200,20960.000000,1204.168946,,
1732486947293,00009,407.347841,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732486947293,00002,407.347841,0,25152.000000,2096.000000,200,20960.000000,575.560730,,
1732486947293,00007,407.347841,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732486947293,00008,407.347841,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732486947293,00005,407.347841,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732486947293,00011,407.347841,0,25152.000000,2096.000000,200,20960.000000,437.754591,,
1732486947293,00012,407.347841,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732486947293,00010,407.347841,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732486947293,00006,407.347841,0,25152.000000,2096.000000,200,20960.000000,1201.148570,,
