timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46, L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID, L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID, DRB.UEThpDlPdcpBased.UEID
1732486947093,00004,111,3,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732486947093,00006,111,3,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732486947093,00011,111,3,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732486947193,00004,111,3,139,139,1,74,0,1134,915,621,1,512,103,219,329869,9,612,0,44,399,70,0,0,687,13,390,2,42,461038,3,385,300,315,1,69,85,57121,35.097500,3,312,0,38,32,0,0,0,351,12,22,0,0,197230,867.000000,524.000000
1732486947193,00006,111,3,139,139,1,74,0,1134,915,621,1,512,103,219,329869,9,612,0,44,399,70,0,0,687,13,390,2,42,461038,3,372,304,303,0,69,68,78441,34.005357,3,300,0,6,63,0,0,0,336,1,35,0,0,183309,1271.000000,2410.000000
1732486947193,00011,111,3,139,139,1,74,0,1134,915,621,1,512,103,219,329869,9,612,0,44,399,70,0,0,687,13,390,2,42,461038,3,377,311,3,0,374,66,194307,34.203929,3,0,0,0,304,70,0,0,0,0,333,2,42,80499,4568.000000,10270.000000
1732486947293,00004,111,3,139,139,1,84,0,1270,1090,360,356,554,117,180,461356,0,360,356,7,487,60,0,0,787,0,442,0,41,884222,3,429,357,2,356,71,72,100732,40.185893,0,2,356,7,64,0,0,0,397,0,32,0,0,390679,1353.000000,4296.000000
1732486947293,00006,111,3,139,139,1,84,0,1270,1090,360,356,554,117,180,461356,0,360,356,7,487,60,0,0,787,0,442,0,41,884222,3,419,363,358,0,61,56,80654,38.746250,0,358,0,0,61,0,0,0,390,0,29,0,0,391476,1292.000000,3039.000000
1732486947293,00011,111,3,139,139,1,84,0,1270,1090,360,356,554,117,180,461356,0,360,356,7,487,60,0,0,787,0,442,0,41,884222,3,422,370,0,0,422,52,279970,39.068929,0,0,0,0,362,60,0,0,0,0,381,0,41,102067,5574.000000,17501.000000
