timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID (pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732469571019,00003,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00001,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00004,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00009,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00002,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00007,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00008,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00005,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00011,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00012,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00010,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571019,00006,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732469571119,00003,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00001,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00004,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00009,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00002,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00007,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00008,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00005,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00011,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00012,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00010,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571119,00006,0.000000,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732469571219,00003,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00001,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00004,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00009,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00002,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00007,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00008,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00005,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00011,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00012,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00010,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571219,00006,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571319,00003,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571319,00001,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571319,00004,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571319,00009,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571319,00002,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571319,00007,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571319,00008,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571319,00005,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571319,00011,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732469571319,00012,0.000000,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
