timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732415061893,00002,,,,,,,,2096.000000,200
1732415061993,00002,,,,,,,,2096.000000,200
1732415062093,00002,,,,,,,,2096.000000,200
1732415062193,00002,,,,,,,,2096.000000,200
1732415062293,00002,,,,,,,,2096.000000,200
1732415062393,00002,,,,,,,,2096.000000,200
1732415062493,00002,,,,,,,,2096.000000,200
1732415062593,00002,,,,,,,,2096.000000,200
1732415062693,00002,,,,,,,,2096.000000,200
1732415062793,00002,,,,,,,,2096.000000,200
1732415062893,00002,,,,,,,,2096.000000,200
1732415062993,00002,,,,,,,,2096.000000,200
1732415063093,00002,,,,,,,,2096.000000,200
1732415063193,00002,,,,,,,,2096.000000,200
1732415063293,00002,,,,,,,,2096.000000,200
1732415063393,00002,,,,,,,,2096.000000,200
1732415063493,00002,,,,,,,,2096.000000,200
1732415063593,00002,,,,,,,,2096.000000,200
1732415063693,00002,,,,,,,,2096.000000,200
1732415063793,00002,,,,,,,,2096.000000,200
1732415063893,00002,,,,,,,,2096.000000,200
1732415063993,00002,,,,,,,,2096.000000,200
1732415064093,00002,,,,,,,,2096.000000,200
1732415064193,00002,,,,,,,,2096.000000,200
1732415064293,00002,,,,,,,,2096.000000,200
1732415064393,00002,,,,,,,,2096.000000,200
1732415064493,00002,,,,,,,,2096.000000,200
1732415064593,00002,,,,,,,,2096.000000,200
1732415064693,00002,,,,,,,,2096.000000,200
1732415064793,00002,,,,,,,,2096.000000,200
1732415064893,00002,,,,,,,,2096.000000,200
1732415064993,00002,,,,,,,,2096.000000,200
1732415065093,00002,,,,,,,,2096.000000,200
1732415065193,00002,,,,,,,,2096.000000,200
1732415065293,00002,,,,,,,,2096.000000,200
1732415065393,00002,,,,,,,,2096.000000,200
1732415065493,00002,,,,,,,,2096.000000,200
1732415065593,00002,,,,,,,,2096.000000,200
1732415065693,00002,,,,,,,,2096.000000,200
1732415065793,00002,,,,,,,,2096.000000,200
1732415065893,00002,,,,,,,,2096.000000,200
1732415065993,00002,,,,,,,,2096.000000,200
1732415066093,00002,,,,,,,,2096.000000,200
1732415066193,00002,,,,,,,,2096.000000,200
1732415066293,00002,,,,,,,,2096.000000,200
1732415066393,00002,,,,,,,,2096.000000,200
1732415066493,00002,,,,,,,,2096.000000,200
1732415066593,00002,,,,,,,,2096.000000,200
1732415066693,00002,,,,,,,,2096.000000,200
1732415066793,00002,,,,,,,,2096.000000,200
1732415066893,00002,,,,,,,,2096.000000,200
1732415066993,00002,,,,,,,,2096.000000,200
1732415067093,00002,,,,,,,,2096.000000,200
1732415067193,00002,,,,,,,,2096.000000,200
1732415067293,00002,,,,,,,,2096.000000,200
1732415067393,00002,,,,,,,,2096.000000,200
1732415067493,00002,,,,,,,,2096.000000,200
1732415067593,00002,,,,,,,,2096.000000,200
1732415067693,00002,,,,,,,,1561.520000,149
