timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732415055958,00001,,,,,,,,2096.000000,200
1732415056058,00001,,,,,,,,2096.000000,200
1732415056158,00001,,,,,,,,2096.000000,200
1732415056258,00001,,,,,,,,2096.000000,200
1732415056358,00001,,,,,,,,2096.000000,200
1732415056458,00001,,,,,,,,2096.000000,200
1732415056558,00001,,,,,,,,2096.000000,200
1732415056658,00001,,,,,,,,2096.000000,200
1732415056758,00001,,,,,,,,2096.000000,200
1732415056858,00001,,,,,,,,2096.000000,200
1732415056958,00001,,,,,,,,2096.000000,200
1732415057058,00001,,,,,,,,2096.000000,200
1732415057158,00001,,,,,,,,2096.000000,200
1732415057258,00001,,,,,,,,2096.000000,200
1732415057358,00001,,,,,,,,2096.000000,200
1732415057458,00001,,,,,,,,2096.000000,200
1732415057558,00001,,,,,,,,2096.000000,200
1732415057658,00001,,,,,,,,2096.000000,200
1732415057758,00001,,,,,,,,2096.000000,200
1732415057858,00001,,,,,,,,2096.000000,200
1732415057958,00001,,,,,,,,2096.000000,200
1732415058058,00001,,,,,,,,2096.000000,200
1732415058158,00001,,,,,,,,2096.000000,200
1732415058258,00001,,,,,,,,2096.000000,200
1732415058358,00001,,,,,,,,2096.000000,200
1732415058458,00001,,,,,,,,2096.000000,200
1732415058558,00001,,,,,,,,2096.000000,200
1732415058658,00001,,,,,,,,2096.000000,200
1732415058758,00001,,,,,,,,2096.000000,200
1732415058858,00001,,,,,,,,2096.000000,200
1732415058958,00001,,,,,,,,2096.000000,200
1732415059058,00001,,,,,,,,2096.000000,200
1732415059158,00001,,,,,,,,2096.000000,200
1732415059258,00001,,,,,,,,2096.000000,200
1732415059358,00001,,,,,,,,2096.000000,200
1732415059458,00001,,,,,,,,2096.000000,200
1732415059558,00001,,,,,,,,2096.000000,200
1732415059658,00001,,,,,,,,2096.000000,200
1732415059758,00001,,,,,,,,2096.000000,200
1732415059858,00001,,,,,,,,2096.000000,200
1732415059958,00001,,,,,,,,2096.000000,200
1732415060058,00001,,,,,,,,2096.000000,200
1732415060158,00001,,,,,,,,2096.000000,200
1732415060258,00001,,,,,,,,2096.000000,200
1732415060358,00001,,,,,,,,2096.000000,200
1732415060458,00001,,,,,,,,2096.000000,200
1732415060558,00001,,,,,,,,2096.000000,200
1732415060658,00001,,,,,,,,2096.000000,200
1732415060758,00001,,,,,,,,2096.000000,200
1732415060858,00001,,,,,,,,2096.000000,200
1732415060958,00001,,,,,,,,2096.000000,200
1732415061058,00001,,,,,,,,2096.000000,200
1732415061158,00001,,,,,,,,2096.000000,200
1732415061258,00001,,,,,,,,2096.000000,200
1732415061358,00001,,,,,,,,2096.000000,200
1732415061458,00001,,,,,,,,2096.000000,200
1732415061558,00001,,,,,,,,2096.000000,200
1732415061658,00001,,,,,,,,2096.000000,200
1732415061758,00001,,,,,,,,2096.000000,200
1732415061858,00001,,,,,,,,2096.000000,200
1732415061958,00001,,,,,,,,2096.000000,200
1732415062058,00001,,,,,,,,2096.000000,200
1732415062158,00001,,,,,,,,2096.000000,200
1732415062258,00001,,,,,,,,2096.000000,200
1732415062358,00001,,,,,,,,2096.000000,200
1732415062458,00001,,,,,,,,2096.000000,200
1732415062558,00001,,,,,,,,2096.000000,200
1732415062658,00001,,,,,,,,2096.000000,200
1732415062758,00001,,,,,,,,2096.000000,200
1732415062858,00001,,,,,,,,2096.000000,200
1732415062958,00001,,,,,,,,2096.000000,200
1732415063058,00001,,,,,,,,2096.000000,200
1732415063158,00001,,,,,,,,2096.000000,200
1732415063258,00001,,,,,,,,2096.000000,200
1732415063358,00001,,,,,,,,2096.000000,200
1732415063458,00001,,,,,,,,2096.000000,200
1732415063558,00001,,,,,,,,2096.000000,200
1732415063658,00001,,,,,,,,2096.000000,200
1732415063758,00001,,,,,,,,2096.000000,200
1732415063858,00001,,,,,,,,2096.000000,200
1732415063958,00001,,,,,,,,2096.000000,200
1732415064058,00001,,,,,,,,2096.000000,200
1732415064158,00001,,,,,,,,2096.000000,200
1732415064258,00001,,,,,,,,2096.000000,200
1732415064358,00001,,,,,,,,2096.000000,200
1732415064458,00001,,,,,,,,2096.000000,200
1732415064558,00001,,,,,,,,2096.000000,200
1732415064658,00001,,,,,,,,2096.000000,200
1732415064758,00001,,,,,,,,2096.000000,200
1732415064858,00001,,,,,,,,2096.000000,200
1732415064958,00001,,,,,,,,2096.000000,200
1732415065058,00001,,,,,,,,2096.000000,200
1732415065158,00001,,,,,,,,2096.000000,200
1732415065258,00001,,,,,,,,2096.000000,200
1732415065358,00001,,,,,,,,2096.000000,200
1732415065458,00001,,,,,,,,2096.000000,200
1732415065558,00001,,,,,,,,2096.000000,200
1732415065658,00001,,,,,,,,2096.000000,200
1732415065758,00001,,,,,,,,2096.000000,200
1732415065858,00001,,,,,,,,2096.000000,200
1732415065958,00001,,,,,,,,2096.000000,200
1732415066058,00001,,,,,,,,2096.000000,200
1732415066158,00001,,,,,,,,2096.000000,200
1732415066258,00001,,,,,,,,2096.000000,200
1732415066358,00001,,,,,,,,2096.000000,200
1732415066458,00001,,,,,,,,2096.000000,200
1732415066558,00001,,,,,,,,2096.000000,200
1732415066658,00001,,,,,,,,2096.000000,200
1732415066758,00001,,,,,,,,2096.000000,200
1732415066858,00001,,,,,,,,2096.000000,200
1732415066958,00001,,,,,,,,2096.000000,200
1732415067058,00001,,,,,,,,2096.000000,200
1732415067158,00001,,,,,,,,2096.000000,200
1732415067258,00001,,,,,,,,2096.000000,200
1732415067358,00001,,,,,,,,2096.000000,200
1732415067458,00001,,,,,,,,2096.000000,200
1732415067558,00001,,,,,,,,2096.000000,200
1732415067658,00001,,,,,,,,2096.000000,200
