timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732483717355,00001,,,,,,,,0.000000,0
1732483717355,00002,,,,,,,,0.000000,0
1732483717355,00003,,,,,,,,0.000000,0
1732483717355,00005,,,,,,,,0.000000,0
1732483717355,00008,,,,,,,,0.000000,0
1732483717355,00009,,,,,,,,0.000000,0
1732483717355,00010,,,,,,,,0.000000,0
1732483717355,00011,,,,,,,,0.000000,0
1732483717355,00012,,,,,,,,0.000000,0
1732483717455,00001,,,,,,,,1854.960000,177
1732483717455,00002,,,,,,,,1854.960000,177
1732483717455,00003,,,,,,,,1854.960000,177
1732483717455,00005,,,,,,,,1854.960000,177
1732483717455,00008,,,,,,,,1854.960000,177
1732483717455,00009,,,,,,,,1854.960000,177
1732483717455,00010,,,,,,,,1854.960000,177
1732483717455,00011,,,,,,,,1854.960000,177
1732483717455,00012,,,,,,,,1854.960000,177
1732483717555,00001,,,,,,,,2096.000000,200
1732483717555,00002,,,,,,,,2096.000000,200
1732483717555,00003,,,,,,,,2096.000000,200
1732483717555,00005,,,,,,,,2096.000000,200
1732483717555,00008,,,,,,,,2096.000000,200
1732483717555,00009,,,,,,,,2096.000000,200
1732483717555,00010,,,,,,,,2096.000000,200
1732483717555,00011,,,,,,,,2096.000000,200
1732483717555,00012,,,,,,,,2096.000000,200
1732483717655,00001,,,,,,,,2096.000000,200
1732483717655,00002,,,,,,,,2096.000000,200
1732483717655,00003,,,,,,,,2096.000000,200
1732483717655,00005,,,,,,,,2096.000000,200
1732483717655,00008,,,,,,,,2096.000000,200
1732483717655,00009,,,,,,,,2096.000000,200
1732483717655,00010,,,,,,,,2096.000000,200
1732483717655,00011,,,,,,,,2096.000000,200
1732483717655,00012,,,,,,,,2096.000000,200
1732483717755,00001,,,,,,,,2096.000000,200
1732483717755,00002,,,,,,,,2096.000000,200
1732483717755,00003,,,,,,,,2096.000000,200
1732483717755,00005,,,,,,,,2096.000000,200
1732483717755,00008,,,,,,,,2096.000000,200
1732483717755,00009,,,,,,,,2096.000000,200
1732483717755,00010,,,,,,,,2096.000000,200
1732483717755,00011,,,,,,,,2096.000000,200
1732483717755,00012,,,,,,,,2096.000000,200
1732483717855,00001,,,,,,,,2096.000000,200
