timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732483719355,00004,,,,,,,,2096.000000,200
1732483719355,00006,,,,,,,,2096.000000,200
1732483719355,00007,,,,,,,,2096.000000,200
1732483719455,00004,,,,,,,,2096.000000,200
1732483719455,00006,,,,,,,,2096.000000,200
1732483719455,00007,,,,,,,,2096.000000,200
1732483719555,00004,,,,,,,,2096.000000,200
1732483719555,00006,,,,,,,,2096.000000,200
1732483719555,00007,,,,,,,,2096.000000,200
1732483719655,00004,,,,,,,,2096.000000,200
1732483719655,00006,,,,,,,,2096.000000,200
1732483719655,00007,,,,,,,,2096.000000,200
1732483719755,00004,,,,,,,,2096.000000,200
1732483719755,00006,,,,,,,,2096.000000,200
1732483719755,00007,,,,,,,,2096.000000,200
1732483719855,00004,,,,,,,,2096.000000,200
1732483719855,00006,,,,,,,,2096.000000,200
1732483719855,00007,,,,,,,,2096.000000,200
1732483719955,00004,,,,,,,,2096.000000,200
1732483719955,00006,,,,,,,,2096.000000,200
1732483719955,00007,,,,,,,,2096.000000,200
1732483720055,00004,,,,,,,,2096.000000,200
1732483720055,00006,,,,,,,,2096.000000,200
1732483720055,00007,,,,,,,,2096.000000,200
1732483720155,00004,,,,,,,,2096.000000,200
1732483720155,00006,,,,,,,,2096.000000,200
1732483720155,00007,,,,,,,,2096.000000,200
1732483720255,00004,,,,,,,,2096.000000,200
1732483720255,00006,,,,,,,,2096.000000,200
1732483720255,00007,,,,,,,,2096.000000,200
1732483720355,00004,,,,,,,,2096.000000,200
1732483720355,00006,,,,,,,,2096.000000,200
1732483720355,00007,,,,,,,,2096.000000,200
1732483720455,00004,,,,,,,,2096.000000,200
1732483720455,00006,,,,,,,,2096.000000,200
1732483720455,00007,,,,,,,,2096.000000,200
1732483720555,00004,,,,,,,,2096.000000,200
1732483720555,00006,,,,,,,,2096.000000,200
1732483720555,00007,,,,,,,,2096.000000,200
1732483720655,00004,,,,,,,,2096.000000,200
1732483720655,00006,,,,,,,,2096.000000,200
1732483720655,00007,,,,,,,,2096.000000,200
1732483720755,00004,,,,,,,,2096.000000,200
1732483720755,00006,,,,,,,,2096.000000,200
1732483720755,00007,,,,,,,,2096.000000,200
1732483720855,00004,,,,,,,,2096.000000,200
1732483720855,00006,,,,,,,,2096.000000,200
1732483720855,00007,,,,,,,,2096.000000,200
1732483720955,00004,,,,,,,,2096.000000,200
1732483720955,00006,,,,,,,,2096.000000,200
1732483720955,00007,,,,,,,,2096.000000,200
1732483721055,00004,,,,,,,,2096.000000,200
1732483721055,00007,,,,,,,,2096.000000,200
1732483721155,00004,,,,,,,,2096.000000,200
1732483721155,00007,,,,,,,,2096.000000,200
1732483721255,00004,,,,,,,,2096.000000,200
1732483721255,00007,,,,,,,,2096.000000,200
1732483721255,00006,,,,,,,,65929.680000,6291
1732483721355,00004,,,,,,,,2096.000000,200
1732483721355,00007,,,,,,,,2096.000000,200
1732483721355,00006,,,,,,,,2096.000000,200
1732483721455,00004,,,,,,,,2096.000000,200
1732483721455,00007,,,,,,,,2096.000000,200
1732483721455,00006,,,,,,,,2096.000000,200
1732483721555,00004,,,,,,,,2096.000000,200
1732483721555,00007,,,,,,,,2096.000000,200
1732483721555,00006,,,,,,,,2096.000000,200
1732483721655,00004,,,,,,,,2096.000000,200
1732483721655,00007,,,,,,,,2096.000000,200
1732483721655,00006,,,,,,,,2096.000000,200
1732483721755,00004,,,,,,,,2096.000000,200
1732483721755,00007,,,,,,,,2096.000000,200
1732483721755,00006,,,,,,,,2096.000000,200
1732483721855,00004,,,,,,,,2096.000000,200
1732483721855,00007,,,,,,,,2096.000000,200
1732483721855,00006,,,,,,,,2096.000000,200
1732483721955,00004,,,,,,,,2096.000000,200
1732483721955,00007,,,,,,,,2096.000000,200
1732483722055,00004,,,,,,,,2096.000000,200
1732483722055,00007,,,,,,,,2096.000000,200
1732483722155,00004,,,,,,,,2096.000000,200
1732483722155,00007,,,,,,,,2096.000000,200
1732483722155,00006,,,,,,,,81324.800000,7760
