timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID (pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732483717355,00003,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00001,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00004,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00009,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00002,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00007,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00008,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00005,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00011,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00012,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00010,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717355,00006,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732483717455,00003,176.280933,0,22511.040000,1875.920000,179,18759.200000,436.748418,,
1732483717455,00001,176.280933,0,22511.040000,1875.920000,179,18759.200000,336.615774,,
1732483717455,00004,176.280933,0,22511.040000,1875.920000,179,18759.200000,405.180844,,
1732483717455,00009,176.280933,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732483717455,00002,176.280933,0,22511.040000,1875.920000,179,18759.200000,271.713500,,
1732483717455,00007,176.280933,0,22511.040000,1875.920000,179,18759.200000,281.939339,,
1732483717455,00008,176.280933,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732483717455,00005,176.280933,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732483717455,00011,176.280933,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732483717455,00012,176.280933,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732483717455,00010,176.280933,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732483717455,00006,176.280933,0,22511.040000,1875.920000,179,18759.200000,383.173315,,
1732483717555,00003,487.761615,0,25152.000000,2096.000000,200,20960.000000,981.712809,,
1732483717555,00001,487.761615,0,25152.000000,2096.000000,200,20960.000000,877.713253,,
1732483717555,00004,487.761615,0,25152.000000,2096.000000,200,20960.000000,1103.510072,,
1732483717555,00009,487.761615,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717555,00002,487.761615,0,25152.000000,2096.000000,200,20960.000000,817.576252,,
1732483717555,00007,487.761615,0,25152.000000,2096.000000,200,20960.000000,793.862306,,
1732483717555,00008,487.761615,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717555,00005,487.761615,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717555,00011,487.761615,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717555,00012,487.761615,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717555,00010,487.761615,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717555,00006,487.761615,0,25152.000000,2096.000000,200,20960.000000,1278.764686,,
1732483717655,00003,806.370600,0,25152.000000,2096.000000,200,20960.000000,1464.927387,,
1732483717655,00001,806.370600,0,25152.000000,2096.000000,200,20960.000000,1614.868356,,
1732483717655,00004,806.370600,0,25152.000000,2096.000000,200,20960.000000,1882.339791,,
1732483717655,00009,806.370600,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717655,00002,806.370600,0,25152.000000,2096.000000,200,20960.000000,1315.416509,,
1732483717655,00007,806.370600,0,25152.000000,2096.000000,200,20960.000000,1360.240672,,
1732483717655,00008,806.370600,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717655,00005,806.370600,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717655,00011,806.370600,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717655,00012,806.370600,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717655,00010,806.370600,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717655,00006,806.370600,0,25152.000000,2096.000000,200,20960.000000,2038.654480,,
1732483717755,00003,1144.099913,0,25152.000000,2096.000000,200,20960.000000,2102.755996,,
1732483717755,00001,1144.099913,0,25152.000000,2096.000000,200,20960.000000,2308.725147,,
1732483717755,00004,1144.099913,0,25152.000000,2096.000000,200,20960.000000,2577.612821,,
1732483717755,00009,1144.099913,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717755,00002,1144.099913,0,25152.000000,2096.000000,200,20960.000000,1805.386334,,
1732483717755,00007,1144.099913,0,25152.000000,2096.000000,200,20960.000000,2002.964178,,
1732483717755,00008,1144.099913,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717755,00005,1144.099913,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717755,00011,1144.099913,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717755,00012,1144.099913,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717755,00010,1144.099913,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732483717755,00006,1144.099913,0,25152.000000,2096.000000,200,20960.000000,2931.754480,,
