timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID (pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732451192244,00004,62.918675,0,8384.000000,2096.000000,200,20960.000000,22.412996,,
1732451192344,00003,108.362351,0,8384.000000,2096.000000,200,20960.000000,117.270220,,
1732451192344,00002,108.362351,0,8384.000000,2096.000000,200,20960.000000,111.181338,,
1732451192344,00001,108.362351,0,8384.000000,2096.000000,200,20960.000000,93.158003,,
1732451192344,00004,108.362351,0,8384.000000,2096.000000,200,20960.000000,111.839842,,
1732451192444,00003,76.038958,0,8384.000000,2096.000000,200,20960.000000,148.071373,,
1732451192444,00002,76.038958,0,8384.000000,2096.000000,200,20960.000000,91.004996,,
1732451192444,00001,76.038958,0,8384.000000,2096.000000,200,20960.000000,27.415627,,
1732451192444,00004,76.038958,0,8384.000000,2096.000000,200,20960.000000,37.663837,,
1732451192544,00003,93.595177,0,8384.000000,2096.000000,200,20960.000000,127.836207,,
1732451192544,00002,93.595177,0,8384.000000,2096.000000,200,20960.000000,109.520825,,
1732451192544,00001,93.595177,0,8384.000000,2096.000000,200,20960.000000,40.783786,,
1732451192544,00004,93.595177,0,8384.000000,2096.000000,200,20960.000000,96.239892,,
1732451192644,00003,76.967512,0,8384.000000,2096.000000,200,20960.000000,107.382435,,
1732451192644,00002,76.967512,0,8384.000000,2096.000000,200,20960.000000,111.358725,,
1732451192644,00001,76.967512,0,8384.000000,2096.000000,200,20960.000000,26.223684,,
1732451192644,00004,76.967512,0,8384.000000,2096.000000,200,20960.000000,62.905202,,
1732451192744,00003,2.523550,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451192744,00002,2.523550,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451192744,00001,2.523550,0,41.920000,10.480000,1,104.800000,10.094200,,
1732451192744,00004,2.523550,0,41.920000,10.480000,1,104.800000,0.000000,,
1732451192844,00003,97.899505,0,8384.000000,2096.000000,200,20960.000000,112.476783,,
1732451192844,00002,97.899505,0,8384.000000,2096.000000,200,20960.000000,106.693499,,
1732451192844,00001,97.899505,0,8384.000000,2096.000000,200,20960.000000,149.059717,,
1732451192844,00004,97.899505,0,8384.000000,2096.000000,200,20960.000000,23.368022,,
1732451192944,00003,80.288630,0,8384.000000,2096.000000,200,20960.000000,61.808820,,
1732451192944,00002,80.288630,0,8384.000000,2096.000000,200,20960.000000,134.901699,,
1732451192944,00001,80.288630,0,8384.000000,2096.000000,200,20960.000000,61.472771,,
1732451192944,00004,80.288630,0,8384.000000,2096.000000,200,20960.000000,62.971229,,
1732451193044,00003,58.580328,0,8384.000000,2096.000000,200,20960.000000,97.934065,,
1732451193044,00002,58.580328,0,8384.000000,2096.000000,200,20960.000000,115.865180,,
1732451193044,00001,58.580328,0,8384.000000,2096.000000,200,20960.000000,10.272770,,
1732451193044,00004,58.580328,0,8384.000000,2096.000000,200,20960.000000,10.249298,,
1732451193144,00003,104.223444,0,8384.000000,2096.000000,200,20960.000000,75.515096,,
1732451193144,00002,104.223444,0,8384.000000,2096.000000,200,20960.000000,123.140306,,
1732451193144,00001,104.223444,0,8384.000000,2096.000000,200,20960.000000,105.100623,,
