timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46, L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID, L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID, DRB.UEThpDlPdcpBased.UEID
1732466492407,00008,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732466492407,00009,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732466492407,00011,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732466492407,00012,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732466492507,00008,111,2,139,139,1,73,0,1476,1269,615,398,463,102,207,304472,12,603,296,167,338,60,0,1,1018,60,369,3,25,686538,4,364,320,3,339,22,44,56425,25.888750,3,0,296,48,17,0,0,0,331,23,10,0,0,188176,1301.000000,3458.000000
1732466492507,00009,111,2,139,139,1,73,0,1476,1269,615,398,463,102,207,304472,12,603,296,167,338,60,0,1,1018,60,369,3,25,686538,4,373,312,305,25,43,61,47839,26.360357,3,302,0,48,20,0,0,0,343,20,10,0,0,199603,1025.000000,2305.000000
1732466492507,00011,111,2,139,139,1,73,0,1476,1269,615,398,463,102,207,304472,12,603,296,167,338,60,0,1,1018,60,369,3,25,686538,4,364,328,3,0,361,36,162716,25.690179,3,0,0,0,301,60,0,0,0,0,336,3,25,90451,4314.000000,11004.000000
1732466492507,00012,111,2,139,139,1,73,0,1476,1269,615,398,463,102,207,304472,12,603,296,167,338,60,0,1,1018,60,369,3,25,686538,4,375,309,304,34,37,66,37492,26.558929,3,301,0,71,0,0,0,1,344,17,13,0,0,208308,680.000000,1048.000000
1732466492607,00008,111,2,139,139,1,83,0,1604,1586,395,799,410,116,18,305393,391,4,790,9,409,1,0,399,1,800,403,0,1,1443698,4,403,397,0,394,9,6,68965,29.934643,0,0,394,0,9,0,0,0,0,400,3,0,0,385494,1501.000000,5135.000000
1732466492607,00009,111,2,139,139,1,83,0,1604,1586,395,799,410,116,18,305393,391,4,790,9,409,1,0,399,1,800,403,0,1,1443698,4,398,398,2,396,0,0,66100,29.537500,0,2,396,0,0,0,0,0,1,397,0,0,0,397449,1331.000000,5135.000000
1732466492607,00011,111,2,139,139,1,83,0,1604,1586,395,799,410,116,18,305393,391,4,790,9,409,1,0,399,1,800,403,0,1,1443698,4,401,395,0,0,401,6,152132,29.810536,0,0,0,0,400,1,0,0,0,0,400,0,1,205336,4372.000000,11842.000000
1732466492607,00012,111,2,139,139,1,83,0,1604,1586,395,799,410,116,18,305393,391,4,790,9,409,1,0,399,1,800,403,0,1,1443698,4,402,396,393,9,0,6,18196,29.860179,391,2,0,9,0,0,0,399,0,3,0,0,0,455419,549.000000,1152.000000
1732466492707,00008,111,2,139,139,1,63,0,1587,1120,119,675,793,88,467,411330,3,116,622,226,419,201,0,1,534,476,469,40,67,2210130,4,452,337,0,254,198,115,104693,28.693571,0,0,254,106,92,0,0,0,1,373,78,0,0,577649,1601.000000,5030.000000
1732466492707,00009,111,2,139,139,1,63,0,1587,1120,119,675,793,88,467,411330,3,116,622,226,419,201,0,1,534,476,469,40,67,2210130,4,475,318,0,332,143,157,82568,29.959464,0,0,303,96,76,0,0,0,376,53,46,0,0,612513,1285.000000,1991.000000
1732466492707,00011,111,2,139,139,1,63,0,1587,1120,119,675,793,88,467,411330,3,116,622,226,419,201,0,1,534,476,469,40,67,2210130,4,452,333,0,0,452,119,202061,28.470179,0,0,0,0,251,201,0,0,0,0,345,40,67,328602,4115.000000,10270.000000
1732466492707,00002,111,2,139,139,1,63,0,1587,1120,119,675,793,88,467,411330,3,116,622,226,419,201,0,1,534,476,469,40,67,2210130,4,208,132,119,89,0,76,22008,3.222757,3,116,65,24,0,0,0,1,157,50,0,0,0,691366,538.000000,524.000000
1732466492807,00008,111,2,139,139,1,83,0,1908,1249,893,423,592,116,659,360379,318,575,295,181,335,204,0,391,804,217,53,323,120,3038565,4,479,310,293,182,4,169,44292,29.686429,0,293,182,0,4,0,0,0,404,75,0,0,0,817077,1333.000000,524.000000
1732466492807,00009,111,2,139,139,1,83,0,1908,1249,893,423,592,116,659,360379,318,575,295,181,335,204,0,391,804,217,53,323,120,3038565,4,494,301,281,68,145,193,80733,30.902679,0,281,3,118,92,0,0,0,379,62,53,0,0,834100,1208.000000,943.000000
1732466492807,00011,111,2,139,139,1,83,0,1908,1249,893,423,592,116,659,360379,318,575,295,181,335,204,0,391,804,217,53,323,120,3038565,4,443,336,0,0,443,107,195429,27.427679,0,0,0,0,239,204,0,0,0,0,0,323,120,453184,3986.000000,10689.000000
1732466492807,00002,111,2,139,139,1,83,0,1908,1249,893,423,592,116,659,360379,318,575,295,181,335,204,0,391,804,217,53,323,120,3038565,4,492,302,319,173,0,190,39925,30.083571,318,1,110,63,0,0,0,391,21,80,0,0,0,934204,501.000000,0.000000
1732466492907,00008,111,2,139,139,1,70,0,1356,950,269,465,622,98,406,405260,1,268,316,234,345,192,0,0,669,203,50,310,124,3804706,4,459,315,3,331,125,144,104625,33.757143,0,3,258,142,56,0,0,0,331,102,26,0,0,1013502,1405.000000,3039.000000
1732466492907,00009,111,2,139,139,1,70,0,1356,950,269,465,622,98,406,405260,1,268,316,234,345,192,0,0,669,203,50,310,124,3804706,4,461,300,265,134,62,161,74238,34.551429,0,265,58,92,46,0,0,0,338,101,22,0,0,1056623,1153.000000,628.000000
1732466492907,00011,111,2,139,139,1,70,0,1356,950,269,465,622,98,406,405260,1,268,316,234,345,192,0,0,669,203,50,310,124,3804706,4,435,334,0,0,435,101,226394,31.895536,0,0,0,0,243,192,0,0,0,0,1,310,124,552961,4067.000000,11737.000000
1732466492907,00012,111,2,139,139,1,70,0,1356,950,269,465,622,98,406,405260,1,268,316,234,345,192,0,0,669,203,50,310,124,3804706,4,1,1,1,0,0,0,3,0.004133,1,0,0,0,0,0,0,0,0,0,1,0,0,1181620,509.000000,0.000000
1732466493007,00008,111,2,139,139,1,84,0,1392,996,3,665,724,117,396,514411,0,3,552,289,337,211,0,0,319,431,474,84,84,4497273,4,461,334,0,355,106,127,118038,39.540536,0,0,292,117,52,0,0,0,0,392,69,0,0,1197894,1514.000000,4506.000000
1732466493007,00009,111,2,139,139,1,84,0,1392,996,3,665,724,117,396,514411,0,3,552,289,337,211,0,0,319,431,474,84,84,4497273,4,469,330,3,310,156,139,113818,39.987321,0,3,260,172,34,0,0,0,319,39,111,0,0,1242986,1279.000000,3353.000000
1732466493007,00011,111,2,139,139,1,84,0,1392,996,3,665,724,117,396,514411,0,3,552,289,337,211,0,0,319,431,474,84,84,4497273,4,462,332,0,0,462,130,282555,39.416429,0,0,0,0,251,211,0,0,0,0,294,84,84,612773,4263.000000,12261.000000
1732466493007,00012,111,2,139,139,1,84,0,1392,996,3,665,724,117,396,514411,0,3,552,289,337,211,0,0,319,431,474,84,84,4497273,4,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1443620,509.000000,0.000000
1732466493107,00008,111,2,139,139,1,84,0,1411,980,0,688,723,118,431,531104,0,0,529,351,312,219,0,0,335,570,356,57,93,3480525,3,466,322,0,346,120,144,123156,40.384464,0,0,267,169,30,0,0,0,0,441,25,0,0,1383388,1597.000000,4401.000000
1732466493107,00009,111,2,139,139,1,84,0,1411,980,0,688,723,118,431,531104,0,0,529,351,312,219,0,0,335,570,356,57,93,3480525,3,486,320,0,342,144,166,115582,40.136250,0,0,262,182,42,0,0,0,335,129,22,0,0,1433266,1352.000000,2200.000000
1732466493107,00011,111,2,139,139,1,84,0,1411,980,0,688,723,118,431,531104,0,0,529,351,312,219,0,0,335,570,356,57,93,3480525,3,459,338,0,0,459,121,292366,38.001607,0,0,0,0,240,219,0,0,0,0,309,57,93,663871,4451.000000,14881.000000
