timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732466492407,00001,8,0,0,3,1,21.842113,90.000000,,,,,,,,,,,,,,,,,,,,,
1732466492407,00002,8,0,0,3,2,11.098538,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466492407,00003,8,0,0,3,3,23.484133,94.000000,,,,,,,,,,,,,,,,,,,,,
1732466492407,00004,8,0,0,3,4,16.776889,80.000000,,,,,,,,,,,,,,,,,,,,,
1732466492407,00005,8,0,0,3,5,18.522410,84.000000,,,,,,,,,,,,,,,,,,,,,
1732466492407,00006,8,0,0,3,6,12.606021,72.000000,,,,,,,,,,,,,,,,,,,,,
1732466492407,00007,8,0,0,3,7,31.237498,109.000000,,,,,,,,,,,,,,,,,,,,,
1732466492407,00010,8,0,0,3,10,16.453717,80.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00001,8,0,0,3,1,21.331525,89.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00002,8,0,0,3,2,11.414700,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00003,8,0,0,3,3,23.794559,94.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00004,8,0,0,3,4,17.914136,82.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00005,8,0,0,3,5,19.366993,85.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00006,8,0,0,3,6,14.234405,75.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00007,8,0,0,3,7,30.161543,107.000000,,,,,,,,,,,,,,,,,,,,,
1732466492507,00010,8,0,0,3,10,18.875331,84.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00001,8,0,0,3,1,21.582455,90.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00002,8,0,0,3,2,9.642106,66.000000,2,10.517032,68.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00003,8,0,0,3,3,24.553715,96.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00004,8,0,0,3,4,16.463526,80.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00005,8,0,0,3,5,18.994429,85.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00006,8,0,0,3,6,13.418047,73.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00007,8,0,0,3,7,29.441748,106.000000,,,,,,,,,,,,,,,,,,,,,
1732466492607,00010,8,0,0,3,10,19.496178,86.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00001,8,0,0,3,1,21.621715,90.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00003,8,0,0,3,3,24.342388,95.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00004,8,0,0,3,4,15.226935,77.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00005,8,0,0,3,5,20.338377,87.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00006,8,0,0,3,6,15.861102,78.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00007,8,0,0,3,7,29.640667,106.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00010,8,0,0,3,10,17.512657,82.000000,,,,,,,,,,,,,,,,,,,,,
1732466492707,00012,8,0,0,3,12,13.002780,73.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00001,8,0,0,3,1,20.942536,89.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00003,8,0,0,3,3,23.891689,95.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00004,8,0,0,3,4,16.690954,80.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00005,8,0,0,3,5,19.404915,85.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00006,8,0,0,3,6,15.870007,78.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00007,8,0,0,3,7,30.822639,108.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00010,8,0,0,3,10,18.600038,84.000000,,,,,,,,,,,,,,,,,,,,,
1732466492807,00012,8,0,0,3,12,8.862056,64.000000,2,12.405513,71.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00001,8,0,0,3,1,17.298469,81.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00003,8,0,0,3,3,25.099772,97.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00004,8,0,0,3,4,16.235147,79.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00005,8,0,0,3,5,19.008565,85.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00006,8,0,0,3,6,14.627241,76.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00007,8,0,0,3,7,29.162111,105.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00010,8,0,0,3,10,19.457054,86.000000,,,,,,,,,,,,,,,,,,,,,
1732466492907,00002,8,0,0,3,2,11.027596,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00001,8,0,0,3,1,19.640835,86.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00003,8,0,0,3,3,24.192974,95.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00004,8,0,0,3,4,16.105219,79.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00005,8,0,0,3,5,19.245925,85.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00006,8,0,0,3,6,15.152457,77.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00007,8,0,0,3,7,28.262603,103.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00010,8,0,0,3,10,17.859947,82.000000,,,,,,,,,,,,,,,,,,,,,
1732466493007,00002,8,0,0,3,2,10.201147,67.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00001,9,0,0,3,1,20.658592,88.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00003,9,0,0,3,3,23.478014,94.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00004,9,0,0,3,4,16.778534,80.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00005,9,0,0,3,5,19.708168,86.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00006,9,0,0,3,6,16.543994,80.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00007,9,0,0,3,7,30.113005,107.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00010,9,0,0,3,10,20.663828,88.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00002,9,0,0,3,2,11.788049,70.000000,,,,,,,,,,,,,,,,,,,,,
1732466493107,00012,9,0,0,3,12,11.716273,70.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00001,9,0,0,3,1,20.888058,88.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00003,9,0,0,3,3,23.011839,93.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00004,9,0,0,3,4,14.926001,76.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00005,9,0,0,3,5,19.449523,86.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00006,9,0,0,3,6,13.094685,73.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00007,9,0,0,3,7,26.773802,100.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00010,9,0,0,3,10,20.830927,88.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00002,9,0,0,3,2,10.141542,67.000000,,,,,,,,,,,,,,,,,,,,,
1732466493207,00012,9,0,0,3,12,12.485547,72.000000,2,13.431914,73.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00001,9,0,0,3,1,21.158251,89.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00003,9,0,0,3,3,22.933004,93.000000,2,23.310509,93.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00004,9,0,0,3,4,17.200350,81.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00005,9,0,0,3,5,20.358370,87.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00006,9,0,0,3,6,15.116103,77.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00007,9,0,0,3,7,29.200396,105.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00010,9,0,0,3,10,17.781433,82.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00002,9,0,0,3,2,10.551098,68.000000,2,11.056813,69.000000,,,,,,,,,,,,,,,,,,,,,
1732466493307,00012,9,0,0,3,12,14.520321,76.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00001,9,0,0,3,1,22.106567,91.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00003,9,0,0,3,3,23.507610,94.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00004,9,0,0,3,4,18.277425,83.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00005,9,0,0,3,5,19.212026,85.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00006,9,0,0,3,6,13.017526,73.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00007,9,0,0,3,7,29.837600,107.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00010,9,0,0,3,10,18.456238,84.000000,,,,,,,,,,,,,,,,,,,,,
1732466493407,00002,9,0,0,3,2,10.967838,68.000000,,,,,,,,,,,,,,,,,,,,,
