timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732466492407,00008,,,,,,,,0.000000,0
1732466492407,00009,,,,,,,,0.000000,0
1732466492407,00011,,,,,,,,0.000000,0
1732466492407,00012,,,,,,,,0.000000,0
1732466492507,00008,,,,,,,,1854.960000,177
1732466492507,00009,,,,,,,,1854.960000,177
1732466492507,00011,,,,,,,,1854.960000,177
1732466492507,00012,,,,,,,,1854.960000,177
1732466492607,00008,,,,,,,,2096.000000,200
1732466492607,00009,,,,,,,,2096.000000,200
1732466492607,00011,,,,,,,,2096.000000,200
1732466492607,00012,,,,,,,,2096.000000,200
1732466492707,00008,,,,,,,,2096.000000,200
1732466492707,00009,,,,,,,,2096.000000,200
1732466492707,00011,,,,,,,,2096.000000,200
1732466492707,00002,,,,,,,,5627.760000,537
1732466492807,00008,,,,,,,,2096.000000,200
1732466492807,00009,,,,,,,,2096.000000,200
1732466492807,00011,,,,,,,,2096.000000,200
1732466492807,00002,,,,,,,,2096.000000,200
1732466492907,00008,,,,,,,,2096.000000,200
1732466492907,00009,,,,,,,,2096.000000,200
1732466492907,00011,,,,,,,,2096.000000,200
1732466492907,00012,,,,,,,,9452.960000,902
1732466493007,00008,,,,,,,,2096.000000,200
1732466493007,00009,,,,,,,,2096.000000,200
1732466493007,00011,,,,,,,,2096.000000,200
1732466493007,00012,,,,,,,,2096.000000,200
1732466493107,00008,,,,,,,,2096.000000,200
1732466493107,00009,,,,,,,,2096.000000,200
1732466493107,00011,,,,,,,,2096.000000,200
1732466493207,00008,,,,,,,,2096.000000,200
1732466493207,00009,,,,,,,,2096.000000,200
1732466493207,00011,,,,,,,,2096.000000,200
1732466493307,00008,,,,,,,,2096.000000,200
1732466493307,00009,,,,,,,,2096.000000,200
1732466493307,00011,,,,,,,,2096.000000,200
1732466493407,00008,,,,,,,,2096.000000,200
1732466493407,00009,,,,,,,,2096.000000,200
1732466493407,00011,,,,,,,,2096.000000,200
1732466493507,00008,,,,,,,,2096.000000,200
1732466493507,00009,,,,,,,,2096.000000,200
1732466493507,00011,,,,,,,,2096.000000,200
1732466493607,00008,,,,,,,,2096.000000,200
1732466493607,00009,,,,,,,,2096.000000,200
1732466493607,00011,,,,,,,,2096.000000,200
1732466493707,00008,,,,,,,,2096.000000,200
1732466493707,00009,,,,,,,,2096.000000,200
1732466493707,00011,,,,,,,,2096.000000,200
1732466493707,00012,,,,,,,,26220.960000,2502
1732466493707,00002,,,,,,,,23674.320000,2259
1732466493807,00008,,,,,,,,2096.000000,200
1732466493807,00009,,,,,,,,2096.000000,200
1732466493807,00011,,,,,,,,2096.000000,200
1732466493807,00012,,,,,,,,2096.000000,200
1732466493807,00002,,,,,,,,2096.000000,200
1732466493907,00008,,,,,,,,2096.000000,200
1732466493907,00009,,,,,,,,2096.000000,200
1732466493907,00011,,,,,,,,2096.000000,200
1732466493907,00012,,,,,,,,2096.000000,200
1732466494007,00008,,,,,,,,2096.000000,200
1732466494007,00009,,,,,,,,2096.000000,200
1732466494007,00011,,,,,,,,2096.000000,200
1732466494007,00012,,,,,,,,2096.000000,200
1732466494107,00008,,,,,,,,2096.000000,200
1732466494107,00009,,,,,,,,2096.000000,200
1732466494107,00011,,,,,,,,2096.000000,200
1732466494107,00012,,,,,,,,2096.000000,200
1732466494207,00008,,,,,,,,2096.000000,200
1732466494207,00009,,,,,,,,2096.000000,200
1732466494207,00011,,,,,,,,2096.000000,200
1732466494207,00012,,,,,,,,2096.000000,200
1732466494307,00008,,,,,,,,2096.000000,200
1732466494307,00009,,,,,,,,2096.000000,200
1732466494307,00011,,,,,,,,2096.000000,200
1732466494307,00012,,,,,,,,2096.000000,200
1732466494407,00008,,,,,,,,2096.000000,200
1732466494407,00009,,,,,,,,2096.000000,200
1732466494407,00011,,,,,,,,2096.000000,200
1732466494407,00012,,,,,,,,2096.000000,200
1732466494507,00008,,,,,,,,2096.000000,200
1732466494507,00009,,,,,,,,2096.000000,200
1732466494507,00011,,,,,,,,2096.000000,200
1732466494507,00012,,,,,,,,2096.000000,200
1732466494607,00008,,,,,,,,2096.000000,200
1732466494607,00009,,,,,,,,2096.000000,200
1732466494607,00011,,,,,,,,2096.000000,200
1732466494607,00012,,,,,,,,2096.000000,200
1732466494707,00008,,,,,,,,2096.000000,200
1732466494707,00009,,,,,,,,2096.000000,200
1732466494707,00011,,,,,,,,2096.000000,200
1732466494707,00012,,,,,,,,2096.000000,200
1732466494807,00008,,,,,,,,2096.000000,200
1732466494807,00009,,,,,,,,2096.000000,200
1732466494807,00011,,,,,,,,2096.000000,200
1732466494807,00012,,,,,,,,2096.000000,200
1732466494907,00008,,,,,,,,2096.000000,200
1732466494907,00009,,,,,,,,2096.000000,200
1732466494907,00011,,,,,,,,2096.000000,200
1732466495007,00008,,,,,,,,2096.000000,200
1732466495007,00009,,,,,,,,2096.000000,200
1732466495007,00011,,,,,,,,2096.000000,200
1732466495107,00008,,,,,,,,2096.000000,200
1732466495107,00009,,,,,,,,2096.000000,200
1732466495107,00011,,,,,,,,2096.000000,200
1732466495107,00012,,,,,,,,54852.320000,5234
1732466495207,00008,,,,,,,,2096.000000,200
1732466495207,00009,,,,,,,,2096.000000,200
1732466495207,00011,,,,,,,,2096.000000,200
1732466495207,00012,,,,,,,,2096.000000,200
1732466495307,00008,,,,,,,,2096.000000,200
