timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID (pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732466492407,00003,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00001,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00004,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00009,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00002,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00007,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00008,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00005,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00011,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00012,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00010,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492407,00006,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,,
1732466492507,00003,267.838656,0,22511.040000,1875.920000,179,18759.200000,441.687860,,
1732466492507,00001,267.838656,0,22511.040000,1875.920000,179,18759.200000,392.370987,,
1732466492507,00004,267.838656,0,22511.040000,1875.920000,179,18759.200000,433.048813,,
1732466492507,00009,267.838656,0,22511.040000,1875.920000,179,18759.200000,425.129556,,
1732466492507,00002,267.838656,0,22511.040000,1875.920000,179,18759.200000,515.456774,,
1732466492507,00007,267.838656,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732466492507,00008,267.838656,0,22511.040000,1875.920000,179,18759.200000,387.745872,,
1732466492507,00005,267.838656,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732466492507,00011,267.838656,0,22511.040000,1875.920000,179,18759.200000,210.559330,,
1732466492507,00012,267.838656,0,22511.040000,1875.920000,179,18759.200000,408.064685,,
1732466492507,00010,267.838656,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732466492507,00006,267.838656,0,22511.040000,1875.920000,179,18759.200000,0.000000,,
1732466492607,00003,740.033920,0,25152.000000,2096.000000,200,20960.000000,1212.499855,,
1732466492607,00001,740.033920,0,25152.000000,2096.000000,200,20960.000000,1064.219657,,
1732466492607,00004,740.033920,0,25152.000000,2096.000000,200,20960.000000,1207.541961,,
1732466492607,00009,740.033920,0,25152.000000,2096.000000,200,20960.000000,1153.699486,,
1732466492607,00002,740.033920,0,25152.000000,2096.000000,200,20960.000000,1276.024953,,
1732466492607,00007,740.033920,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732466492607,00008,740.033920,0,25152.000000,2096.000000,200,20960.000000,1105.911456,,
1732466492607,00005,740.033920,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732466492607,00011,740.033920,0,25152.000000,2096.000000,200,20960.000000,576.735575,,
1732466492607,00012,740.033920,0,25152.000000,2096.000000,200,20960.000000,1283.774104,,
1732466492607,00010,740.033920,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732466492607,00006,740.033920,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732466492707,00003,1293.741012,0,25152.000000,2096.000000,200,20960.000000,2125.072596,,
1732466492707,00001,1293.741012,0,25152.000000,2096.000000,200,20960.000000,1893.562603,,
1732466492707,00004,1293.741012,0,25152.000000,2096.000000,200,20960.000000,1980.852619,,
1732466492707,00009,1293.741012,0,25152.000000,2096.000000,200,20960.000000,1910.111186,,
1732466492707,00002,1293.741012,0,25152.000000,2096.000000,200,20960.000000,2128.154828,,
1732466492707,00007,1293.741012,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732466492707,00008,1293.741012,0,25152.000000,2096.000000,200,20960.000000,1839.873509,,
1732466492707,00005,1293.741012,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
1732466492707,00011,1293.741012,0,25152.000000,2096.000000,200,20960.000000,1057.289406,,
1732466492707,00012,1293.741012,0,25152.000000,2096.000000,200,20960.000000,2589.975400,,
1732466492707,00010,1293.741012,0,25152.000000,2096.000000,200,20960.000000,0.000000,,
