timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732474826947,00001,,,,,,,,0.000000,0
1732474826947,00002,,,,,,,,0.000000,0
1732474826947,00003,,,,,,,,0.000000,0
1732474826947,00005,,,,,,,,0.000000,0
1732474826947,00006,,,,,,,,0.000000,0
1732474826947,00007,,,,,,,,0.000000,0
1732474826947,00008,,,,,,,,0.000000,0
1732474826947,00009,,,,,,,,0.000000,0
1732474826947,00010,,,,,,,,0.000000,0
1732474826947,00012,,,,,,,,0.000000,0
1732474827047,00001,,,,,,,,1854.960000,177
1732474827047,00002,,,,,,,,1854.960000,177
1732474827047,00003,,,,,,,,1854.960000,177
1732474827047,00005,,,,,,,,1854.960000,177
1732474827047,00006,,,,,,,,1854.960000,177
1732474827047,00007,,,,,,,,1854.960000,177
1732474827047,00008,,,,,,,,1854.960000,177
1732474827047,00009,,,,,,,,1854.960000,177
1732474827047,00010,,,,,,,,1854.960000,177
1732474827047,00012,,,,,,,,1854.960000,177
1732474827147,00001,,,,,,,,2096.000000,200
1732474827147,00002,,,,,,,,2096.000000,200
1732474827147,00003,,,,,,,,2096.000000,200
1732474827147,00005,,,,,,,,2096.000000,200
1732474827147,00006,,,,,,,,2096.000000,200
1732474827147,00007,,,,,,,,2096.000000,200
1732474827147,00008,,,,,,,,2096.000000,200
1732474827147,00009,,,,,,,,2096.000000,200
1732474827147,00010,,,,,,,,2096.000000,200
1732474827147,00012,,,,,,,,2096.000000,200
1732474827247,00001,,,,,,,,2096.000000,200
1732474827247,00002,,,,,,,,2096.000000,200
1732474827247,00003,,,,,,,,2096.000000,200
1732474827247,00005,,,,,,,,2096.000000,200
1732474827247,00007,,,,,,,,2096.000000,200
1732474827247,00008,,,,,,,,2096.000000,200
1732474827247,00009,,,,,,,,2096.000000,200
1732474827247,00010,,,,,,,,2096.000000,200
1732474827247,00012,,,,,,,,2096.000000,200
1732474827347,00001,,,,,,,,2096.000000,200
1732474827347,00002,,,,,,,,2096.000000,200
1732474827347,00003,,,,,,,,2096.000000,200
1732474827347,00005,,,,,,,,2096.000000,200
1732474827347,00007,,,,,,,,2096.000000,200
1732474827347,00008,,,,,,,,2096.000000,200
1732474827347,00009,,,,,,,,2096.000000,200
1732474827347,00010,,,,,,,,2096.000000,200
1732474827347,00012,,,,,,,,2096.000000,200
1732474827447,00001,,,,,,,,2096.000000,200
1732474827447,00002,,,,,,,,2096.000000,200
1732474827447,00003,,,,,,,,2096.000000,200
1732474827447,00005,,,,,,,,2096.000000,200
1732474827447,00007,,,,,,,,2096.000000,200
1732474827447,00008,,,,,,,,2096.000000,200
1732474827447,00009,,,,,,,,2096.000000,200
1732474827447,00010,,,,,,,,2096.000000,200
1732474827447,00012,,,,,,,,2096.000000,200
1732474827547,00001,,,,,,,,2096.000000,200
1732474827547,00002,,,,,,,,2096.000000,200
1732474827547,00003,,,,,,,,2096.000000,200
1732474827547,00005,,,,,,,,2096.000000,200
1732474827547,00007,,,,,,,,2096.000000,200
1732474827547,00008,,,,,,,,2096.000000,200
1732474827547,00009,,,,,,,,2096.000000,200
1732474827547,00010,,,,,,,,2096.000000,200
1732474827547,00012,,,,,,,,2096.000000,200
1732474827647,00001,,,,,,,,2096.000000,200
1732474827647,00002,,,,,,,,2096.000000,200
1732474827647,00003,,,,,,,,2096.000000,200
1732474827647,00005,,,,,,,,2096.000000,200
1732474827647,00007,,,,,,,,2096.000000,200
1732474827647,00008,,,,,,,,2096.000000,200
