timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732477770366,00001,,,,,,,,0.000000,0
1732477770366,00003,,,,,,,,0.000000,0
1732477770366,00006,,,,,,,,0.000000,0
1732477770366,00008,,,,,,,,0.000000,0
1732477770366,00009,,,,,,,,0.000000,0
1732477770366,00012,,,,,,,,0.000000,0
1732477770466,00001,,,,,,,,1854.960000,177
1732477770466,00003,,,,,,,,1854.960000,177
1732477770466,00006,,,,,,,,1854.960000,177
1732477770466,00008,,,,,,,,1854.960000,177
1732477770466,00009,,,,,,,,1854.960000,177
1732477770466,00012,,,,,,,,1854.960000,177
1732477770566,00001,,,,,,,,2096.000000,200
1732477770566,00003,,,,,,,,2096.000000,200
1732477770566,00006,,,,,,,,2096.000000,200
1732477770566,00008,,,,,,,,2096.000000,200
1732477770566,00009,,,,,,,,2096.000000,200
1732477770566,00012,,,,,,,,2096.000000,200
1732477770666,00001,,,,,,,,2096.000000,200
1732477770666,00003,,,,,,,,2096.000000,200
1732477770666,00006,,,,,,,,2096.000000,200
1732477770666,00008,,,,,,,,2096.000000,200
1732477770666,00009,,,,,,,,2096.000000,200
1732477770666,00012,,,,,,,,2096.000000,200
1732477770766,00001,,,,,,,,2096.000000,200
1732477770766,00003,,,,,,,,2096.000000,200
1732477770766,00006,,,,,,,,2096.000000,200
1732477770766,00008,,,,,,,,2096.000000,200
1732477770766,00009,,,,,,,,2096.000000,200
1732477770766,00012,,,,,,,,2096.000000,200
1732477770866,00001,,,,,,,,2096.000000,200
1732477770866,00003,,,,,,,,2096.000000,200
1732477770866,00006,,,,,,,,2096.000000,200
1732477770866,00008,,,,,,,,2096.000000,200
1732477770866,00009,,,,,,,,2096.000000,200
1732477770866,00012,,,,,,,,2096.000000,200
1732477770966,00001,,,,,,,,2096.000000,200
1732477770966,00003,,,,,,,,2096.000000,200
1732477770966,00006,,,,,,,,2096.000000,200
1732477770966,00008,,,,,,,,2096.000000,200
1732477770966,00009,,,,,,,,2096.000000,200
1732477770966,00012,,,,,,,,2096.000000,200
1732477771066,00001,,,,,,,,2096.000000,200
1732477771066,00003,,,,,,,,2096.000000,200
1732477771066,00006,,,,,,,,2096.000000,200
1732477771066,00008,,,,,,,,2096.000000,200
1732477771066,00009,,,,,,,,2096.000000,200
1732477771066,00012,,,,,,,,2096.000000,200
1732477771166,00001,,,,,,,,2096.000000,200
1732477771166,00003,,,,,,,,2096.000000,200
1732477771166,00006,,,,,,,,2096.000000,200
1732477771166,00008,,,,,,,,2096.000000,200
1732477771166,00009,,,,,,,,2096.000000,200
1732477771166,00012,,,,,,,,2096.000000,200
1732477771266,00001,,,,,,,,2096.000000,200
1732477771266,00003,,,,,,,,2096.000000,200
1732477771266,00006,,,,,,,,2096.000000,200
1732477771266,00008,,,,,,,,2096.000000,200
1732477771266,00009,,,,,,,,2096.000000,200
1732477771266,00012,,,,,,,,2096.000000,200
1732477771366,00001,,,,,,,,2096.000000,200
1732477771366,00003,,,,,,,,2096.000000,200
1732477771366,00006,,,,,,,,2096.000000,200
1732477771366,00008,,,,,,,,2096.000000,200
1732477771366,00009,,,,,,,,2096.000000,200
1732477771366,00012,,,,,,,,2096.000000,200
1732477771466,00001,,,,,,,,2096.000000,200
1732477771466,00003,,,,,,,,2096.000000,200
1732477771466,00006,,,,,,,,2096.000000,200
1732477771466,00008,,,,,,,,2096.000000,200
1732477771466,00009,,,,,,,,2096.000000,200
1732477771466,00012,,,,,,,,2096.000000,200
1732477771566,00001,,,,,,,,2096.000000,200
1732477771566,00003,,,,,,,,2096.000000,200
1732477771566,00006,,,,,,,,2096.000000,200
1732477771566,00008,,,,,,,,2096.000000,200
1732477771566,00009,,,,,,,,2096.000000,200
1732477771566,00012,,,,,,,,2096.000000,200
1732477771666,00001,,,,,,,,2096.000000,200
1732477771666,00003,,,,,,,,2096.000000,200
1732477771666,00006,,,,,,,,2096.000000,200
1732477771666,00008,,,,,,,,2096.000000,200
1732477771666,00009,,,,,,,,2096.000000,200
1732477771666,00012,,,,,,,,2096.000000,200
1732477771766,00001,,,,,,,,2096.000000,200
1732477771766,00003,,,,,,,,2096.000000,200
1732477771766,00006,,,,,,,,2096.000000,200
1732477771766,00008,,,,,,,,2096.000000,200
1732477771766,00009,,,,,,,,2096.000000,200
1732477771766,00012,,,,,,,,2096.000000,200
1732477771866,00001,,,,,,,,2096.000000,200
1732477771866,00003,,,,,,,,2096.000000,200
1732477771866,00006,,,,,,,,2096.000000,200
1732477771866,00008,,,,,,,,2096.000000,200
1732477771866,00009,,,,,,,,2096.000000,200
1732477771866,00012,,,,,,,,2096.000000,200
1732477771966,00001,,,,,,,,2096.000000,200
1732477771966,00003,,,,,,,,2096.000000,200
1732477771966,00006,,,,,,,,2096.000000,200
1732477771966,00008,,,,,,,,2096.000000,200
1732477771966,00009,,,,,,,,2096.000000,200
1732477771966,00012,,,,,,,,2096.000000,200
1732477772066,00001,,,,,,,,2096.000000,200
1732477772066,00003,,,,,,,,2096.000000,200
1732477772066,00006,,,,,,,,2096.000000,200
1732477772066,00008,,,,,,,,2096.000000,200
1732477772066,00009,,,,,,,,2096.000000,200
1732477772066,00012,,,,,,,,2096.000000,200
1732477772166,00001,,,,,,,,2096.000000,200
1732477772166,00003,,,,,,,,2096.000000,200
1732477772166,00006,,,,,,,,2096.000000,200
1732477772166,00008,,,,,,,,2096.000000,200
1732477772166,00009,,,,,,,,2096.000000,200
1732477772166,00012,,,,,,,,2096.000000,200
1732477772266,00001,,,,,,,,2096.000000,200
1732477772266,00003,,,,,,,,2096.000000,200
1732477772266,00006,,,,,,,,2096.000000,200
1732477772266,00008,,,,,,,,2096.000000,200
1732477772266,00009,,,,,,,,2096.000000,200
1732477772266,00012,,,,,,,,2096.000000,200
1732477772366,00001,,,,,,,,2096.000000,200
1732477772366,00003,,,,,,,,2096.000000,200
1732477772366,00006,,,,,,,,2096.000000,200
1732477772366,00008,,,,,,,,2096.000000,200
1732477772366,00009,,,,,,,,2096.000000,200
1732477772366,00012,,,,,,,,2096.000000,200
1732477772466,00001,,,,,,,,2096.000000,200
1732477772466,00003,,,,,,,,2096.000000,200
1732477772466,00006,,,,,,,,2096.000000,200
1732477772466,00008,,,,,,,,2096.000000,200
1732477772466,00009,,,,,,,,2096.000000,200
1732477772466,00012,,,,,,,,2096.000000,200
1732477772566,00001,,,,,,,,2096.000000,200
1732477772566,00003,,,,,,,,2096.000000,200
1732477772566,00006,,,,,,,,2096.000000,200
1732477772566,00008,,,,,,,,2096.000000,200
1732477772566,00009,,,,,,,,2096.000000,200
1732477772566,00012,,,,,,,,2096.000000,200
1732477772666,00001,,,,,,,,2096.000000,200
1732477772666,00003,,,,,,,,2096.000000,200
1732477772666,00006,,,,,,,,2096.000000,200
1732477772666,00008,,,,,,,,2096.000000,200
1732477772666,00009,,,,,,,,2096.000000,200
1732477772666,00012,,,,,,,,2096.000000,200
1732477772766,00001,,,,,,,,2096.000000,200
1732477772766,00003,,,,,,,,2096.000000,200
1732477772766,00006,,,,,,,,2096.000000,200
1732477772766,00008,,,,,,,,2096.000000,200
1732477772766,00009,,,,,,,,2096.000000,200
