timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732477770366,00002,,,,,,,,0.000000,0
1732477770366,00004,,,,,,,,0.000000,0
1732477770366,00005,,,,,,,,0.000000,0
1732477770366,00007,,,,,,,,0.000000,0
1732477770366,00010,,,,,,,,0.000000,0
1732477770466,00002,,,,,,,,1854.960000,177
1732477770466,00004,,,,,,,,1854.960000,177
1732477770466,00005,,,,,,,,1854.960000,177
1732477770466,00007,,,,,,,,1854.960000,177
1732477770466,00010,,,,,,,,1854.960000,177
1732477770566,00002,,,,,,,,2096.000000,200
1732477770566,00005,,,,,,,,2096.000000,200
1732477770566,00007,,,,,,,,2096.000000,200
1732477770566,00010,,,,,,,,2096.000000,200
1732477770666,00002,,,,,,,,2096.000000,200
1732477770666,00005,,,,,,,,2096.000000,200
1732477770666,00007,,,,,,,,2096.000000,200
1732477770666,00010,,,,,,,,2096.000000,200
1732477770766,00002,,,,,,,,2096.000000,200
1732477770766,00005,,,,,,,,2096.000000,200
1732477770766,00007,,,,,,,,2096.000000,200
1732477770766,00010,,,,,,,,2096.000000,200
1732477770866,00002,,,,,,,,2096.000000,200
1732477770866,00005,,,,,,,,2096.000000,200
1732477770866,00007,,,,,,,,2096.000000,200
1732477770866,00010,,,,,,,,2096.000000,200
1732477770966,00002,,,,,,,,2096.000000,200
1732477770966,00005,,,,,,,,2096.000000,200
1732477770966,00007,,,,,,,,2096.000000,200
1732477770966,00010,,,,,,,,2096.000000,200
1732477770966,00004,,,,,,,,10773.440000,1028
1732477771066,00002,,,,,,,,2096.000000,200
1732477771066,00005,,,,,,,,2096.000000,200
1732477771066,00007,,,,,,,,2096.000000,200
1732477771066,00010,,,,,,,,2096.000000,200
1732477771066,00004,,,,,,,,2096.000000,200
1732477771166,00002,,,,,,,,2096.000000,200
1732477771166,00005,,,,,,,,2096.000000,200
1732477771166,00007,,,,,,,,2096.000000,200
1732477771166,00010,,,,,,,,2096.000000,200
1732477771166,00004,,,,,,,,2096.000000,200
1732477771266,00002,,,,,,,,2096.000000,200
1732477771266,00005,,,,,,,,2096.000000,200
1732477771266,00007,,,,,,,,2096.000000,200
1732477771266,00010,,,,,,,,2096.000000,200
1732477771266,00004,,,,,,,,2096.000000,200
1732477771366,00002,,,,,,,,2096.000000,200
1732477771366,00005,,,,,,,,2096.000000,200
1732477771366,00007,,,,,,,,2096.000000,200
1732477771366,00010,,,,,,,,2096.000000,200
1732477771366,00004,,,,,,,,2096.000000,200
1732477771466,00002,,,,,,,,2096.000000,200
1732477771466,00005,,,,,,,,2096.000000,200
1732477771466,00007,,,,,,,,2096.000000,200
1732477771466,00010,,,,,,,,2096.000000,200
1732477771466,00004,,,,,,,,2096.000000,200
1732477771566,00002,,,,,,,,2096.000000,200
1732477771566,00005,,,,,,,,2096.000000,200
1732477771566,00007,,,,,,,,2096.000000,200
1732477771566,00010,,,,,,,,2096.000000,200
1732477771566,00004,,,,,,,,2096.000000,200
1732477771666,00002,,,,,,,,2096.000000,200
1732477771666,00005,,,,,,,,2096.000000,200
1732477771666,00007,,,,,,,,2096.000000,200
1732477771666,00010,,,,,,,,2096.000000,200
1732477771666,00004,,,,,,,,2096.000000,200
1732477771766,00002,,,,,,,,2096.000000,200
1732477771766,00005,,,,,,,,2096.000000,200
1732477771766,00007,,,,,,,,2096.000000,200
1732477771766,00010,,,,,,,,2096.000000,200
1732477771766,00004,,,,,,,,2096.000000,200
1732477771866,00002,,,,,,,,2096.000000,200
1732477771866,00005,,,,,,,,2096.000000,200
1732477771866,00007,,,,,,,,2096.000000,200
1732477771866,00010,,,,,,,,2096.000000,200
1732477771866,00004,,,,,,,,2096.000000,200
1732477771966,00002,,,,,,,,2096.000000,200
1732477771966,00005,,,,,,,,2096.000000,200
1732477771966,00007,,,,,,,,2096.000000,200
1732477771966,00010,,,,,,,,2096.000000,200
1732477771966,00004,,,,,,,,2096.000000,200
1732477772066,00002,,,,,,,,2096.000000,200
1732477772066,00005,,,,,,,,2096.000000,200
1732477772066,00007,,,,,,,,2096.000000,200
1732477772066,00010,,,,,,,,2096.000000,200
1732477772066,00004,,,,,,,,2096.000000,200
1732477772166,00002,,,,,,,,2096.000000,200
1732477772166,00005,,,,,,,,2096.000000,200
1732477772166,00007,,,,,,,,2096.000000,200
1732477772166,00010,,,,,,,,2096.000000,200
1732477772166,00004,,,,,,,,2096.000000,200
1732477772266,00002,,,,,,,,2096.000000,200
1732477772266,00005,,,,,,,,2096.000000,200
1732477772266,00007,,,,,,,,2096.000000,200
1732477772266,00010,,,,,,,,2096.000000,200
1732477772266,00004,,,,,,,,2096.000000,200
1732477772366,00002,,,,,,,,2096.000000,200
1732477772366,00005,,,,,,,,2096.000000,200
1732477772366,00007,,,,,,,,2096.000000,200
1732477772366,00010,,,,,,,,2096.000000,200
1732477772366,00004,,,,,,,,2096.000000,200
1732477772466,00002,,,,,,,,2096.000000,200
1732477772466,00005,,,,,,,,2096.000000,200
1732477772466,00007,,,,,,,,2096.000000,200
1732477772466,00010,,,,,,,,2096.000000,200
1732477772466,00004,,,,,,,,2096.000000,200
1732477772566,00002,,,,,,,,2096.000000,200
1732477772566,00005,,,,,,,,2096.000000,200
1732477772566,00007,,,,,,,,2096.000000,200
1732477772566,00010,,,,,,,,2096.000000,200
1732477772566,00004,,,,,,,,2096.000000,200
1732477772666,00002,,,,,,,,2096.000000,200
1732477772666,00005,,,,,,,,2096.000000,200
1732477772666,00007,,,,,,,,2096.000000,200
1732477772666,00010,,,,,,,,2096.000000,200
1732477772666,00004,,,,,,,,2096.000000,200
1732477772766,00002,,,,,,,,2096.000000,200
1732477772766,00005,,,,,,,,2096.000000,200
1732477772766,00007,,,,,,,,2096.000000,200
1732477772766,00010,,,,,,,,2096.000000,200
1732477772766,00004,,,,,,,,2096.000000,200
1732477772866,00002,,,,,,,,2096.000000,200
1732477772866,00005,,,,,,,,2096.000000,200
1732477772866,00007,,,,,,,,2096.000000,200
1732477772866,00010,,,,,,,,2096.000000,200
1732477772866,00004,,,,,,,,2096.000000,200
1732477772966,00002,,,,,,,,2096.000000,200
1732477772966,00005,,,,,,,,2096.000000,200
1732477772966,00007,,,,,,,,2096.000000,200
1732477772966,00010,,,,,,,,2096.000000,200
1732477772966,00004,,,,,,,,2096.000000,200
1732477773066,00002,,,,,,,,2096.000000,200
1732477773066,00005,,,,,,,,2096.000000,200
1732477773066,00007,,,,,,,,2096.000000,200
1732477773066,00010,,,,,,,,2096.000000,200
1732477773066,00004,,,,,,,,2096.000000,200
1732477773166,00002,,,,,,,,2096.000000,200
1732477773166,00005,,,,,,,,2096.000000,200
1732477773166,00007,,,,,,,,2096.000000,200
1732477773166,00010,,,,,,,,2096.000000,200
1732477773166,00004,,,,,,,,2096.000000,200
1732477773266,00005,,,,,,,,2096.000000,200
1732477773266,00007,,,,,,,,2096.000000,200
1732477773266,00010,,,,,,,,2096.000000,200
1732477773266,00004,,,,,,,,2096.000000,200
