timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46, L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID, L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID, DRB.UEThpDlPdcpBased.UEID
1732477770366,00001,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732477770366,00003,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732477770366,00006,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732477770366,00008,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732477770366,00009,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732477770366,00012,111,2,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1732477770466,00001,111,2,139,139,1,73,0,2635,1693,562,261,1812,102,942,598299,47,515,41,223,887,922,0,79,676,339,470,726,345,1024745,6,463,291,3,252,208,172,100328,17.722500,3,0,32,223,0,205,0,0,0,338,1,124,0,175268,1572.000000,2096.000000
1732477770466,00003,111,2,139,139,1,73,0,2635,1693,562,261,1812,102,942,598299,47,515,41,223,887,922,0,79,676,339,470,726,345,1024745,6,480,251,275,0,205,229,60537,19.460000,32,243,0,0,205,0,0,79,279,0,122,0,0,204561,592.000000,209.000000
1732477770466,00006,111,2,139,139,1,73,0,2635,1693,562,261,1812,102,942,598299,47,515,41,223,887,922,0,79,676,339,470,726,345,1024745,6,415,294,3,9,403,121,117178,16.580714,3,0,9,0,200,203,0,0,34,0,239,49,93,153456,2239.000000,4192.000000
1732477770466,00008,111,2,139,139,1,73,0,2635,1693,562,261,1812,102,942,598299,47,515,41,223,887,922,0,79,676,339,470,726,345,1024745,6,405,292,3,0,402,113,123537,16.332500,3,0,0,0,210,192,0,0,0,0,29,248,128,147003,2456.000000,5554.000000
1732477770466,00009,111,2,139,139,1,73,0,2635,1693,562,261,1812,102,942,598299,47,515,41,223,887,922,0,79,676,339,470,726,345,1024745,6,393,292,3,0,390,101,121706,16.034643,3,0,0,0,199,191,0,0,0,0,38,231,124,145418,2606.000000,6497.000000
1732477770466,00012,111,2,139,139,1,73,0,2635,1693,562,261,1812,102,942,598299,47,515,41,223,887,922,0,79,676,339,470,726,345,1024745,6,479,273,275,0,204,206,75013,18.417500,3,272,0,0,73,131,0,0,363,1,41,74,0,199039,750.000000,419.000000
1732477770566,00001,111,2,139,139,1,82,0,3152,1894,418,284,2450,115,1258,707621,75,343,282,313,668,1471,0,396,265,622,842,582,445,2200476,6,534,313,0,32,502,221,126380,19.832321,0,0,30,215,0,289,0,0,0,360,0,174,0,369592,1637.000000,4820.000000
1732477770566,00003,111,2,139,139,1,82,0,3152,1894,418,284,2450,115,1258,707621,75,343,282,313,668,1471,0,396,265,622,842,582,445,2200476,6,583,300,335,19,229,283,58542,21.718750,75,260,19,70,159,0,0,396,13,0,174,0,0,440361,562.000000,104.000000
1732477770566,00006,111,2,139,139,1,82,0,3152,1894,418,284,2450,115,1258,707621,75,343,282,313,668,1471,0,396,265,622,842,582,445,2200476,6,512,309,37,8,467,203,129882,19.931607,0,37,8,1,202,264,0,0,105,2,238,53,114,346233,1978.000000,4087.000000
1732477770566,00008,111,2,139,139,1,82,0,3152,1894,418,284,2450,115,1258,707621,75,343,282,313,668,1471,0,396,265,622,842,582,445,2200476,6,471,334,0,0,471,137,131822,18.293393,0,0,0,27,197,247,0,0,0,0,304,0,167,323039,2294.000000,6078.000000
1732477770566,00009,111,2,139,139,1,82,0,3152,1894,418,284,2450,115,1258,707621,75,343,282,313,668,1471,0,396,265,622,842,582,445,2200476,6,483,324,0,0,483,159,152673,18.814643,0,0,0,0,36,447,0,0,0,0,80,239,164,310339,2508.000000,7545.000000
1732477770566,00012,111,2,139,139,1,82,0,3152,1894,418,284,2450,115,1258,707621,75,343,282,313,668,1471,0,396,265,622,842,582,445,2200476,6,569,314,46,225,298,255,108322,20.552143,0,46,225,0,74,224,0,0,147,260,46,116,0,410912,975.000000,943.000000
1732477770666,00001,111,2,139,139,1,84,0,3214,1909,401,414,2399,117,1305,706443,0,401,233,380,824,1376,0,230,428,550,1070,387,549,3380484,6,529,311,0,131,398,218,115524,19.906786,0,0,102,170,0,257,0,0,0,211,132,186,0,568669,1614.000000,2096.000000
1732477770666,00003,111,2,139,139,1,84,0,3214,1909,401,414,2399,117,1305,706443,0,401,233,380,824,1376,0,230,428,550,1070,387,549,3380484,6,596,305,287,30,279,291,78905,22.016607,0,287,30,0,279,0,0,230,168,21,177,0,0,669330,571.000000,0.000000
1732477770666,00006,111,2,139,139,1,84,0,3214,1909,401,414,2399,117,1305,706443,0,401,233,380,824,1376,0,230,428,550,1070,387,549,3380484,6,513,319,0,88,425,194,124777,19.410357,0,0,72,20,144,277,0,0,0,176,146,43,148,537255,1909.000000,3877.000000
1732477770666,00008,111,2,139,139,1,84,0,3214,1909,401,414,2399,117,1305,706443,0,401,233,380,824,1376,0,230,428,550,1070,387,549,3380484,6,502,334,0,0,502,168,132337,18.367857,0,0,0,54,148,300,0,0,0,0,294,1,207,503734,2145.000000,6078.000000
1732477770666,00009,111,2,139,139,1,84,0,3214,1909,401,414,2399,117,1305,706443,0,401,233,380,824,1376,0,230,428,550,1070,387,549,3380484,6,483,330,0,0,483,153,135895,18.144464,0,0,0,0,181,302,0,0,0,0,274,15,194,485273,2397.000000,6287.000000
1732477770666,00012,111,2,139,139,1,84,0,3214,1909,401,414,2399,117,1305,706443,0,401,233,380,824,1376,0,230,428,550,1070,387,549,3380484,6,591,310,114,165,312,281,119005,21.296786,0,114,29,136,72,240,0,0,260,142,47,142,0,616223,1061.000000,1467.000000
1732477770766,00001,111,2,139,139,1,82,0,3110,1904,396,359,2355,115,1206,724041,0,396,279,243,640,1552,0,255,372,556,572,860,495,4529366,6,552,322,0,81,471,230,133663,20.750714,0,0,1,239,0,312,0,0,0,214,137,201,0,760012,1642.000000,4925.000000
1732477770766,00003,111,2,139,139,1,82,0,3110,1904,396,359,2355,115,1206,724041,0,396,279,243,640,1552,0,255,372,556,572,860,495,4529366,6,591,299,303,29,259,292,75077,22.587500,0,303,29,0,259,0,0,255,143,22,171,0,0,897773,599.000000,0.000000
1732477770766,00006,111,2,139,139,1,82,0,3110,1904,396,359,2355,115,1206,724041,0,396,279,243,640,1552,0,255,372,556,572,860,495,4529366,6,516,314,0,89,427,202,127398,19.832321,0,0,89,4,144,279,0,0,0,174,154,69,119,727289,1871.000000,4820.000000
1732477770766,00008,111,2,139,139,1,82,0,3110,1904,396,359,2355,115,1206,724041,0,396,279,243,640,1552,0,255,372,556,572,860,495,4529366,6,463,331,0,0,463,132,132260,17.772143,0,0,0,0,177,286,0,0,0,0,110,154,199,677012,2176.000000,6497.000000
1732477770766,00009,111,2,139,139,1,82,0,3110,1904,396,359,2355,115,1206,724041,0,396,279,243,640,1552,0,255,372,556,572,860,495,4529366,6,424,338,0,0,424,86,134493,16.754464,0,0,0,0,60,364,0,0,0,0,0,247,177,644921,2473.000000,8069.000000
1732477770766,00012,111,2,139,139,1,82,0,3110,1904,396,359,2355,115,1206,724041,0,396,279,243,640,1552,0,255,372,556,572,860,495,4529366,6,564,300,93,160,311,264,121150,21.445714,0,93,160,0,0,311,0,0,229,146,0,189,0,822359,1134.000000,1886.000000
1732477770866,00001,111,2,139,139,1,83,0,3045,1853,240,489,2316,116,1192,708536,0,240,430,349,740,1286,0,0,954,130,637,662,662,5702566,6,511,330,0,58,453,181,126182,19.062857,0,0,0,205,0,306,0,0,0,117,167,58,169,944983,1688.000000,4506.000000
1732477770866,00003,111,2,139,139,1,83,0,3045,1853,240,489,2316,116,1192,708536,0,240,430,349,740,1286,0,0,954,130,637,662,662,5702566,6,532,294,132,152,248,238,92799,21.147857,0,132,152,0,71,177,0,0,353,11,49,119,0,1116191,676.000000,1152.000000
