timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732471156403,00004,,,,,,,,0.000000,0
1732471156403,00005,,,,,,,,0.000000,0
1732471156403,00007,,,,,,,,0.000000,0
1732471156403,00010,,,,,,,,0.000000,0
1732471156403,00011,,,,,,,,0.000000,0
1732471156503,00004,,,,,,,,1854.960000,177
1732471156503,00005,,,,,,,,1854.960000,177
1732471156503,00007,,,,,,,,1854.960000,177
1732471156503,00010,,,,,,,,1854.960000,177
1732471156503,00011,,,,,,,,1854.960000,177
1732471156603,00004,,,,,,,,2096.000000,200
1732471156603,00005,,,,,,,,2096.000000,200
1732471156603,00007,,,,,,,,2096.000000,200
1732471156603,00010,,,,,,,,2096.000000,200
1732471156603,00011,,,,,,,,2096.000000,200
1732471156703,00004,,,,,,,,2096.000000,200
1732471156703,00005,,,,,,,,2096.000000,200
1732471156703,00007,,,,,,,,2096.000000,200
1732471156703,00010,,,,,,,,2096.000000,200
1732471156703,00011,,,,,,,,2096.000000,200
1732471156803,00004,,,,,,,,2096.000000,200
1732471156803,00005,,,,,,,,2096.000000,200
1732471156803,00007,,,,,,,,2096.000000,200
1732471156803,00010,,,,,,,,2096.000000,200
1732471156803,00011,,,,,,,,2096.000000,200
1732471156903,00004,,,,,,,,2096.000000,200
1732471156903,00005,,,,,,,,2096.000000,200
1732471156903,00007,,,,,,,,2096.000000,200
1732471156903,00010,,,,,,,,2096.000000,200
1732471156903,00011,,,,,,,,2096.000000,200
1732471157003,00004,,,,,,,,2096.000000,200
1732471157003,00005,,,,,,,,2096.000000,200
1732471157003,00007,,,,,,,,2096.000000,200
1732471157003,00010,,,,,,,,2096.000000,200
1732471157003,00011,,,,,,,,2096.000000,200
1732471157103,00004,,,,,,,,2096.000000,200
1732471157103,00005,,,,,,,,2096.000000,200
1732471157103,00007,,,,,,,,2096.000000,200
1732471157103,00010,,,,,,,,2096.000000,200
1732471157103,00011,,,,,,,,2096.000000,200
1732471157203,00004,,,,,,,,2096.000000,200
1732471157203,00005,,,,,,,,2096.000000,200
1732471157203,00007,,,,,,,,2096.000000,200
1732471157203,00010,,,,,,,,2096.000000,200
1732471157203,00011,,,,,,,,2096.000000,200
1732471157303,00004,,,,,,,,2096.000000,200
1732471157303,00005,,,,,,,,2096.000000,200
1732471157303,00007,,,,,,,,2096.000000,200
1732471157303,00010,,,,,,,,2096.000000,200
1732471157303,00011,,,,,,,,2096.000000,200
1732471157403,00004,,,,,,,,2096.000000,200
1732471157403,00005,,,,,,,,2096.000000,200
