timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732471156403,00001,,,,,,,,0.000000,0
1732471156403,00002,,,,,,,,0.000000,0
1732471156403,00003,,,,,,,,0.000000,0
1732471156403,00006,,,,,,,,0.000000,0
1732471156403,00008,,,,,,,,0.000000,0
1732471156403,00009,,,,,,,,0.000000,0
1732471156403,00012,,,,,,,,0.000000,0
1732471156503,00001,,,,,,,,1854.960000,177
1732471156503,00002,,,,,,,,1854.960000,177
1732471156503,00003,,,,,,,,1854.960000,177
1732471156503,00006,,,,,,,,1854.960000,177
1732471156503,00008,,,,,,,,1854.960000,177
1732471156503,00009,,,,,,,,1854.960000,177
1732471156503,00012,,,,,,,,1854.960000,177
1732471156603,00001,,,,,,,,2096.000000,200
1732471156603,00002,,,,,,,,2096.000000,200
1732471156603,00003,,,,,,,,2096.000000,200
1732471156603,00006,,,,,,,,2096.000000,200
1732471156603,00008,,,,,,,,2096.000000,200
1732471156603,00009,,,,,,,,2096.000000,200
1732471156603,00012,,,,,,,,2096.000000,200
1732471156703,00001,,,,,,,,2096.000000,200
1732471156703,00002,,,,,,,,2096.000000,200
1732471156703,00003,,,,,,,,2096.000000,200
1732471156703,00006,,,,,,,,2096.000000,200
1732471156703,00008,,,,,,,,2096.000000,200
1732471156703,00009,,,,,,,,2096.000000,200
1732471156703,00012,,,,,,,,2096.000000,200
1732471156803,00001,,,,,,,,2096.000000,200
1732471156803,00002,,,,,,,,2096.000000,200
1732471156803,00003,,,,,,,,2096.000000,200
1732471156803,00006,,,,,,,,2096.000000,200
1732471156803,00008,,,,,,,,2096.000000,200
1732471156803,00009,,,,,,,,2096.000000,200
1732471156803,00012,,,,,,,,2096.000000,200
1732471156903,00001,,,,,,,,2096.000000,200
1732471156903,00002,,,,,,,,2096.000000,200
1732471156903,00003,,,,,,,,2096.000000,200
1732471156903,00006,,,,,,,,2096.000000,200
1732471156903,00008,,,,,,,,2096.000000,200
1732471156903,00009,,,,,,,,2096.000000,200
1732471156903,00012,,,,,,,,2096.000000,200
1732471157003,00001,,,,,,,,2096.000000,200
1732471157003,00002,,,,,,,,2096.000000,200
1732471157003,00003,,,,,,,,2096.000000,200
1732471157003,00006,,,,,,,,2096.000000,200
1732471157003,00008,,,,,,,,2096.000000,200
1732471157003,00009,,,,,,,,2096.000000,200
1732471157003,00012,,,,,,,,2096.000000,200
1732471157103,00001,,,,,,,,2096.000000,200
1732471157103,00002,,,,,,,,2096.000000,200
1732471157103,00003,,,,,,,,2096.000000,200
1732471157103,00006,,,,,,,,2096.000000,200
1732471157103,00008,,,,,,,,2096.000000,200
1732471157103,00009,,,,,,,,2096.000000,200
1732471157103,00012,,,,,,,,2096.000000,200
1732471157203,00001,,,,,,,,2096.000000,200
1732471157203,00002,,,,,,,,2096.000000,200
1732471157203,00003,,,,,,,,2096.000000,200
1732471157203,00006,,,,,,,,2096.000000,200
1732471157203,00008,,,,,,,,2096.000000,200
1732471157203,00009,,,,,,,,2096.000000,200
1732471157203,00012,,,,,,,,2096.000000,200
1732471157303,00001,,,,,,,,2096.000000,200
1732471157303,00002,,,,,,,,2096.000000,200
1732471157303,00003,,,,,,,,2096.000000,200
1732471157303,00006,,,,,,,,2096.000000,200
1732471157303,00008,,,,,,,,2096.000000,200
1732471157303,00009,,,,,,,,2096.000000,200
1732471157303,00012,,,,,,,,2096.000000,200
1732471157403,00001,,,,,,,,2096.000000,200
1732471157403,00002,,,,,,,,2096.000000,200
1732471157403,00003,,,,,,,,2096.000000,200
1732471157403,00006,,,,,,,,2096.000000,200
1732471157403,00008,,,,,,,,2096.000000,200
1732471157403,00009,,,,,,,,2096.000000,200
1732471157403,00012,,,,,,,,2096.000000,200
1732471157503,00001,,,,,,,,2096.000000,200
1732471157503,00002,,,,,,,,2096.000000,200
1732471157503,00003,,,,,,,,2096.000000,200
1732471157503,00006,,,,,,,,2096.000000,200
1732471157503,00008,,,,,,,,2096.000000,200
1732471157503,00009,,,,,,,,2096.000000,200
1732471157503,00012,,,,,,,,2096.000000,200
1732471157603,00001,,,,,,,,2096.000000,200
1732471157603,00002,,,,,,,,2096.000000,200
1732471157603,00003,,,,,,,,2096.000000,200
1732471157603,00006,,,,,,,,2096.000000,200
1732471157603,00008,,,,,,,,2096.000000,200
1732471157603,00009,,,,,,,,2096.000000,200
1732471157603,00012,,,,,,,,2096.000000,200
1732471157703,00001,,,,,,,,2096.000000,200
1732471157703,00002,,,,,,,,2096.000000,200
1732471157703,00003,,,,,,,,2096.000000,200
1732471157703,00006,,,,,,,,2096.000000,200
1732471157703,00008,,,,,,,,2096.000000,200
1732471157703,00009,,,,,,,,2096.000000,200
1732471157703,00012,,,,,,,,2096.000000,200
1732471157803,00001,,,,,,,,2096.000000,200
1732471157803,00002,,,,,,,,2096.000000,200
1732471157803,00003,,,,,,,,2096.000000,200
1732471157803,00006,,,,,,,,2096.000000,200
1732471157803,00008,,,,,,,,2096.000000,200
1732471157803,00009,,,,,,,,2096.000000,200
1732471157803,00012,,,,,,,,2096.000000,200
1732471157903,00001,,,,,,,,2096.000000,200
1732471157903,00002,,,,,,,,2096.000000,200
1732471157903,00003,,,,,,,,2096.000000,200
1732471157903,00006,,,,,,,,2096.000000,200
1732471157903,00008,,,,,,,,2096.000000,200
1732471157903,00009,,,,,,,,2096.000000,200
1732471157903,00012,,,,,,,,2096.000000,200
1732471158003,00001,,,,,,,,2096.000000,200
1732471158003,00002,,,,,,,,2096.000000,200
1732471158003,00003,,,,,,,,2096.000000,200
1732471158003,00006,,,,,,,,2096.000000,200
1732471158003,00008,,,,,,,,2096.000000,200
1732471158003,00009,,,,,,,,2096.000000,200
1732471158003,00012,,,,,,,,2096.000000,200
1732471158103,00001,,,,,,,,2096.000000,200
1732471158103,00002,,,,,,,,2096.000000,200
1732471158103,00003,,,,,,,,2096.000000,200
1732471158103,00006,,,,,,,,2096.000000,200
1732471158103,00008,,,,,,,,2096.000000,200
1732471158103,00009,,,,,,,,2096.000000,200
1732471158103,00012,,,,,,,,2096.000000,200
1732471158203,00001,,,,,,,,2096.000000,200
1732471158203,00002,,,,,,,,2096.000000,200
1732471158203,00003,,,,,,,,2096.000000,200
1732471158203,00006,,,,,,,,2096.000000,200
1732471158203,00008,,,,,,,,2096.000000,200
1732471158203,00009,,,,,,,,2096.000000,200
1732471158203,00012,,,,,,,,2096.000000,200
1732471158303,00001,,,,,,,,2096.000000,200
1732471158303,00002,,,,,,,,2096.000000,200
1732471158303,00003,,,,,,,,2096.000000,200
1732471158303,00006,,,,,,,,2096.000000,200
1732471158303,00008,,,,,,,,2096.000000,200
1732471158303,00009,,,,,,,,2096.000000,200
1732471158303,00012,,,,,,,,2096.000000,200
1732471158403,00001,,,,,,,,2096.000000,200
1732471158403,00002,,,,,,,,2096.000000,200
1732471158403,00003,,,,,,,,2096.000000,200
1732471158403,00006,,,,,,,,2096.000000,200
1732471158403,00008,,,,,,,,2096.000000,200
1732471158403,00009,,,,,,,,2096.000000,200
1732471158403,00012,,,,,,,,2096.000000,200
1732471158503,00001,,,,,,,,2096.000000,200
1732471158503,00002,,,,,,,,2096.000000,200
1732471158503,00003,,,,,,,,2096.000000,200
1732471158503,00006,,,,,,,,2096.000000,200
1732471158503,00008,,,,,,,,2096.000000,200
1732471158503,00009,,,,,,,,2096.000000,200
1732471158503,00012,,,,,,,,2096.000000,200
1732471158603,00001,,,,,,,,2096.000000,200
1732471158603,00002,,,,,,,,2096.000000,200
1732471158603,00003,,,,,,,,2096.000000,200
1732471158603,00006,,,,,,,,2096.000000,200
1732471158603,00008,,,,,,,,2096.000000,200
1732471158603,00009,,,,,,,,2096.000000,200
1732471158603,00012,,,,,,,,2096.000000,200
1732471158703,00001,,,,,,,,2096.000000,200
1732471158703,00002,,,,,,,,2096.000000,200
1732471158703,00003,,,,,,,,2096.000000,200
1732471158703,00006,,,,,,,,2096.000000,200
1732471158703,00008,,,,,,,,2096.000000,200
1732471158703,00009,,,,,,,,2096.000000,200
1732471158703,00012,,,,,,,,2096.000000,200
1732471158803,00001,,,,,,,,2096.000000,200
1732471158803,00002,,,,,,,,2096.000000,200
1732471158803,00003,,,,,,,,2096.000000,200
1732471158803,00006,,,,,,,,2096.000000,200
1732471158803,00008,,,,,,,,2096.000000,200
1732471158803,00009,,,,,,,,2096.000000,200
1732471158803,00012,,,,,,,,2096.000000,200
1732471158903,00001,,,,,,,,2096.000000,200
1732471158903,00002,,,,,,,,2096.000000,200
1732471158903,00003,,,,,,,,2096.000000,200
1732471158903,00006,,,,,,,,2096.000000,200
1732471158903,00008,,,,,,,,2096.000000,200
1732471158903,00009,,,,,,,,2096.000000,200
1732471158903,00012,,,,,,,,2096.000000,200
1732471159003,00001,,,,,,,,2096.000000,200
1732471159003,00002,,,,,,,,2096.000000,200
1732471159003,00003,,,,,,,,2096.000000,200
1732471159003,00006,,,,,,,,2096.000000,200
1732471159003,00008,,,,,,,,2096.000000,200
1732471159003,00009,,,,,,,,2096.000000,200
1732471159003,00012,,,,,,,,2096.000000,200
1732471159103,00001,,,,,,,,2096.000000,200
1732471159103,00002,,,,,,,,2096.000000,200
1732471159103,00003,,,,,,,,2096.000000,200
1732471159103,00006,,,,,,,,2096.000000,200
1732471159103,00008,,,,,,,,2096.000000,200
1732471159103,00009,,,,,,,,2096.000000,200
1732471159103,00012,,,,,,,,2096.000000,200
1732471159203,00001,,,,,,,,2096.000000,200
1732471159203,00002,,,,,,,,2096.000000,200
1732471159203,00003,,,,,,,,2096.000000,200
1732471159203,00006,,,,,,,,2096.000000,200
1732471159203,00008,,,,,,,,2096.000000,200
1732471159203,00009,,,,,,,,2096.000000,200
1732471159203,00012,,,,,,,,2096.000000,200
1732471159303,00001,,,,,,,,2096.000000,200
1732471159303,00002,,,,,,,,2096.000000,200
1732471159303,00003,,,,,,,,2096.000000,200
1732471159303,00006,,,,,,,,2096.000000,200
1732471159303,00008,,,,,,,,2096.000000,200
1732471159303,00009,,,,,,,,2096.000000,200
1732471159303,00012,,,,,,,,2096.000000,200
1732471159403,00001,,,,,,,,2096.000000,200
1732471159403,00002,,,,,,,,2096.000000,200
1732471159403,00003,,,,,,,,2096.000000,200
1732471159403,00006,,,,,,,,2096.000000,200
1732471159403,00008,,,,,,,,2096.000000,200
1732471159403,00009,,,,,,,,2096.000000,200
1732471159403,00012,,,,,,,,2096.000000,200
1732471159503,00001,,,,,,,,2096.000000,200
1732471159503,00002,,,,,,,,2096.000000,200
1732471159503,00003,,,,,,,,2096.000000,200
1732471159503,00006,,,,,,,,2096.000000,200
1732471159503,00008,,,,,,,,2096.000000,200
1732471159503,00009,,,,,,,,2096.000000,200
1732471159503,00012,,,,,,,,2096.000000,200
1732471159603,00001,,,,,,,,2096.000000,200
1732471159603,00002,,,,,,,,2096.000000,200
1732471159603,00003,,,,,,,,2096.000000,200
1732471159603,00006,,,,,,,,2096.000000,200
