timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1732471156403,00004,5,0,0,3,4,16.776889,80.000000,,,,,,,,,,,,,,,,,,,,,
1732471156403,00005,5,0,0,3,5,18.522410,84.000000,,,,,,,,,,,,,,,,,,,,,
1732471156403,00007,5,0,0,3,7,31.237498,109.000000,,,,,,,,,,,,,,,,,,,,,
1732471156403,00010,5,0,0,3,10,16.453717,80.000000,,,,,,,,,,,,,,,,,,,,,
1732471156403,00011,5,0,0,3,11,12.528940,72.000000,,,,,,,,,,,,,,,,,,,,,
1732471156503,00004,5,0,0,3,4,17.914136,82.000000,,,,,,,,,,,,,,,,,,,,,
1732471156503,00005,5,0,0,3,5,19.366993,85.000000,,,,,,,,,,,,,,,,,,,,,
1732471156503,00007,5,0,0,3,7,30.161543,107.000000,,,,,,,,,,,,,,,,,,,,,
1732471156503,00010,5,0,0,3,10,18.875331,84.000000,,,,,,,,,,,,,,,,,,,,,
1732471156503,00011,5,0,0,3,11,11.584797,70.000000,,,,,,,,,,,,,,,,,,,,,
1732471156603,00004,5,0,0,3,4,17.181015,81.000000,,,,,,,,,,,,,,,,,,,,,
1732471156603,00005,5,0,0,3,5,19.465661,86.000000,,,,,,,,,,,,,,,,,,,,,
1732471156603,00007,5,0,0,3,7,28.799086,104.000000,,,,,,,,,,,,,,,,,,,,,
1732471156603,00010,5,0,0,3,10,18.181537,83.000000,,,,,,,,,,,,,,,,,,,,,
1732471156603,00011,5,0,0,3,11,11.625860,70.000000,,,,,,,,,,,,,,,,,,,,,
1732471156703,00004,5,0,0,3,4,16.713333,80.000000,,,,,,,,,,,,,,,,,,,,,
1732471156703,00005,5,0,0,3,5,20.338377,87.000000,,,,,,,,,,,,,,,,,,,,,
1732471156703,00007,5,0,0,3,7,29.640667,106.000000,,,,,,,,,,,,,,,,,,,,,
1732471156703,00010,5,0,0,3,10,17.512657,82.000000,,,,,,,,,,,,,,,,,,,,,
1732471156703,00011,5,0,0,3,11,12.947789,72.000000,,,,,,,,,,,,,,,,,,,,,
1732471156803,00004,5,0,0,3,4,15.989228,79.000000,,,,,,,,,,,,,,,,,,,,,
1732471156803,00005,5,0,0,3,5,19.517199,86.000000,,,,,,,,,,,,,,,,,,,,,
1732471156803,00007,5,0,0,3,7,29.226784,105.000000,,,,,,,,,,,,,,,,,,,,,
1732471156803,00010,5,0,0,3,10,18.070600,83.000000,,,,,,,,,,,,,,,,,,,,,
1732471156803,00011,5,0,0,3,11,11.956017,70.000000,,,,,,,,,,,,,,,,,,,,,
1732471156903,00004,5,0,0,3,4,16.567720,80.000000,,,,,,,,,,,,,,,,,,,,,
1732471156903,00005,5,0,0,3,5,19.305848,85.000000,,,,,,,,,,,,,,,,,,,,,
1732471156903,00007,5,0,0,3,7,30.186027,107.000000,,,,,,,,,,,,,,,,,,,,,
1732471156903,00010,5,0,0,3,10,17.910440,82.000000,,,,,,,,,,,,,,,,,,,,,
1732471156903,00011,5,0,0,3,11,12.863800,72.000000,,,,,,,,,,,,,,,,,,,,,
1732471157003,00004,5,0,0,3,4,16.575744,80.000000,,,,,,,,,,,,,,,,,,,,,
1732471157003,00005,5,0,0,3,5,18.876458,84.000000,,,,,,,,,,,,,,,,,,,,,
1732471157003,00007,5,0,0,3,7,30.117199,107.000000,,,,,,,,,,,,,,,,,,,,,
1732471157003,00010,5,0,0,3,10,19.780117,86.000000,,,,,,,,,,,,,,,,,,,,,
1732471157003,00011,5,0,0,3,11,12.718764,72.000000,,,,,,,,,,,,,,,,,,,,,
1732471157103,00004,5,0,0,3,4,17.590051,82.000000,,,,,,,,,,,,,,,,,,,,,
1732471157103,00005,5,0,0,3,5,20.119325,87.000000,,,,,,,,,,,,,,,,,,,,,
1732471157103,00007,5,0,0,3,7,29.895370,107.000000,,,,,,,,,,,,,,,,,,,,,
