% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
0.321	1	0	1	464.31	0
0.322	1	0	2	618.187	0
0.323	1	0	3	279.783	0
0.324	1	0	4	314.702	0
0.325	1	0	5	516.469	0
0.326	1	0	6	870.047	0
0.327	1	0	7	136.698	0
0.328	1	0	8	207.207	0
0.329	1	0	9	688.435	0
0.33	1	0	10	637.574	0
0.331	1	0	11	738.08	0
0.332	1	0	12	1557.65	0
