timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732482132571,00001,,,,,,,,0.000000,0
1732482132571,00002,,,,,,,,0.000000,0
1732482132571,00003,,,,,,,,0.000000,0
1732482132571,00004,,,,,,,,0.000000,0
1732482132571,00005,,,,,,,,0.000000,0
1732482132571,00006,,,,,,,,0.000000,0
1732482132571,00007,,,,,,,,0.000000,0
1732482132571,00008,,,,,,,,0.000000,0
1732482132571,00009,,,,,,,,0.000000,0
1732482132571,00010,,,,,,,,0.000000,0
1732482132571,00011,,,,,,,,0.000000,0
1732482132571,00012,,,,,,,,0.000000,0
1732482132671,00001,,,,,,,,1854.960000,177
1732482132671,00002,,,,,,,,1854.960000,177
1732482132671,00003,,,,,,,,1854.960000,177
1732482132671,00004,,,,,,,,1854.960000,177
1732482132671,00005,,,,,,,,1854.960000,177
1732482132671,00006,,,,,,,,1854.960000,177
1732482132671,00007,,,,,,,,1854.960000,177
1732482132671,00008,,,,,,,,1854.960000,177
1732482132671,00009,,,,,,,,1854.960000,177
1732482132671,00010,,,,,,,,1854.960000,177
1732482132671,00011,,,,,,,,1854.960000,177
1732482132671,00012,,,,,,,,1854.960000,177
1732482132771,00001,,,,,,,,2096.000000,200
1732482132771,00002,,,,,,,,2096.000000,200
1732482132771,00003,,,,,,,,2096.000000,200
1732482132771,00004,,,,,,,,2096.000000,200
1732482132771,00005,,,,,,,,2096.000000,200
1732482132771,00006,,,,,,,,2096.000000,200
1732482132771,00007,,,,,,,,2096.000000,200
1732482132771,00008,,,,,,,,2096.000000,200
1732482132771,00009,,,,,,,,2096.000000,200
1732482132771,00010,,,,,,,,2096.000000,200
1732482132771,00011,,,,,,,,2096.000000,200
1732482132771,00012,,,,,,,,2096.000000,200
1732482132871,00001,,,,,,,,2096.000000,200
1732482132871,00002,,,,,,,,2096.000000,200
1732482132871,00003,,,,,,,,2096.000000,200
1732482132871,00004,,,,,,,,2096.000000,200
1732482132871,00005,,,,,,,,2096.000000,200
1732482132871,00006,,,,,,,,2096.000000,200
1732482132871,00007,,,,,,,,2096.000000,200
1732482132871,00008,,,,,,,,2096.000000,200
1732482132871,00009,,,,,,,,2096.000000,200
1732482132871,00010,,,,,,,,2096.000000,200
1732482132871,00011,,,,,,,,2096.000000,200
1732482132871,00012,,,,,,,,2096.000000,200
1732482132971,00001,,,,,,,,2096.000000,200
1732482132971,00002,,,,,,,,2096.000000,200
