timestamp,ueImsiComplete,DRB.PdcpSduDelayDl (cellAverageLatency),m_pDCPBytesUL (0),m_pDCPBytesDL (cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID (txBytes),Tot.PdcpSduNbrDl.UEID (txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID (pdcpLatency),QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1732461263588,00001,,,,,,,,0.000000,0
1732461263588,00002,,,,,,,,0.000000,0
1732461263588,00003,,,,,,,,0.000000,0
1732461263588,00004,,,,,,,,0.000000,0
1732461263588,00005,,,,,,,,0.000000,0
1732461263588,00006,,,,,,,,0.000000,0
1732461263588,00007,,,,,,,,0.000000,0
1732461263588,00008,,,,,,,,0.000000,0
1732461263588,00009,,,,,,,,0.000000,0
1732461263588,00010,,,,,,,,0.000000,0
1732461263588,00011,,,,,,,,0.000000,0
1732461263588,00012,,,,,,,,0.000000,0
1732461263688,00001,,,,,,,,1854.960000,177
1732461263688,00002,,,,,,,,1854.960000,177
1732461263688,00003,,,,,,,,1854.960000,177
1732461263688,00004,,,,,,,,1854.960000,177
1732461263688,00005,,,,,,,,1854.960000,177
1732461263688,00006,,,,,,,,1854.960000,177
1732461263688,00007,,,,,,,,1854.960000,177
1732461263688,00008,,,,,,,,1854.960000,177
1732461263688,00009,,,,,,,,1854.960000,177
1732461263688,00010,,,,,,,,1854.960000,177
1732461263688,00011,,,,,,,,1854.960000,177
1732461263688,00012,,,,,,,,1854.960000,177
1732461263788,00001,,,,,,,,2096.000000,200
1732461263788,00002,,,,,,,,2096.000000,200
1732461263788,00003,,,,,,,,2096.000000,200
1732461263788,00004,,,,,,,,2096.000000,200
1732461263788,00005,,,,,,,,2096.000000,200
1732461263788,00006,,,,,,,,2096.000000,200
1732461263788,00007,,,,,,,,2096.000000,200
1732461263788,00008,,,,,,,,2096.000000,200
1732461263788,00009,,,,,,,,2096.000000,200
1732461263788,00010,,,,,,,,2096.000000,200
1732461263788,00011,,,,,,,,2096.000000,200
1732461263788,00012,,,,,,,,2096.000000,200
1732461263888,00001,,,,,,,,2096.000000,200
1732461263888,00002,,,,,,,,2096.000000,200
1732461263888,00003,,,,,,,,2096.000000,200
1732461263888,00004,,,,,,,,2096.000000,200
1732461263888,00005,,,,,,,,2096.000000,200
1732461263888,00006,,,,,,,,2096.000000,200
1732461263888,00007,,,,,,,,2096.000000,200
1732461263888,00008,,,,,,,,2096.000000,200
1732461263888,00009,,,,,,,,2096.000000,200
1732461263888,00010,,,,,,,,2096.000000,200
1732461263888,00011,,,,,,,,2096.000000,200
1732461263888,00012,,,,,,,,2096.000000,200
1732461263988,00001,,,,,,,,2096.000000,200
1732461263988,00002,,,,,,,,2096.000000,200
1732461263988,00003,,,,,,,,2096.000000,200
1732461263988,00004,,,,,,,,2096.000000,200
1732461263988,00005,,,,,,,,2096.000000,200
1732461263988,00006,,,,,,,,2096.000000,200
1732461263988,00007,,,,,,,,2096.000000,200
1732461263988,00008,,,,,,,,2096.000000,200
1732461263988,00009,,,,,,,,2096.000000,200
1732461263988,00010,,,,,,,,2096.000000,200
1732461263988,00011,,,,,,,,2096.000000,200
1732461263988,00012,,,,,,,,2096.000000,200
1732461264088,00001,,,,,,,,2096.000000,200
1732461264088,00002,,,,,,,,2096.000000,200
1732461264088,00003,,,,,,,,2096.000000,200
1732461264088,00004,,,,,,,,2096.000000,200
1732461264088,00005,,,,,,,,2096.000000,200
1732461264088,00006,,,,,,,,2096.000000,200
1732461264088,00007,,,,,,,,2096.000000,200
1732461264088,00008,,,,,,,,2096.000000,200
1732461264088,00009,,,,,,,,2096.000000,200
1732461264088,00010,,,,,,,,2096.000000,200
1732461264088,00011,,,,,,,,2096.000000,200
1732461264088,00012,,,,,,,,2096.000000,200
1732461264188,00001,,,,,,,,2096.000000,200
1732461264188,00002,,,,,,,,2096.000000,200
1732461264188,00003,,,,,,,,2096.000000,200
1732461264188,00004,,,,,,,,2096.000000,200
1732461264188,00005,,,,,,,,2096.000000,200
1732461264188,00006,,,,,,,,2096.000000,200
1732461264188,00007,,,,,,,,2096.000000,200
1732461264188,00008,,,,,,,,2096.000000,200
1732461264188,00009,,,,,,,,2096.000000,200
1732461264188,00010,,,,,,,,2096.000000,200
1732461264188,00011,,,,,,,,2096.000000,200
1732461264188,00012,,,,,,,,2096.000000,200
1732461264288,00001,,,,,,,,2096.000000,200
1732461264288,00002,,,,,,,,2096.000000,200
1732461264288,00003,,,,,,,,2096.000000,200
1732461264288,00004,,,,,,,,2096.000000,200
1732461264288,00005,,,,,,,,2096.000000,200
1732461264288,00006,,,,,,,,2096.000000,200
1732461264288,00007,,,,,,,,2096.000000,200
1732461264288,00008,,,,,,,,2096.000000,200
1732461264288,00009,,,,,,,,2096.000000,200
1732461264288,00010,,,,,,,,2096.000000,200
1732461264288,00011,,,,,,,,2096.000000,200
1732461264288,00012,,,,,,,,2096.000000,200
1732461264388,00001,,,,,,,,2096.000000,200
1732461264388,00002,,,,,,,,2096.000000,200
1732461264388,00003,,,,,,,,2096.000000,200
1732461264388,00004,,,,,,,,2096.000000,200
1732461264388,00005,,,,,,,,2096.000000,200
1732461264388,00006,,,,,,,,2096.000000,200
1732461264388,00007,,,,,,,,2096.000000,200
1732461264388,00008,,,,,,,,2096.000000,200
1732461264388,00009,,,,,,,,2096.000000,200
1732461264388,00010,,,,,,,,2096.000000,200
1732461264388,00011,,,,,,,,2096.000000,200
1732461264388,00012,,,,,,,,2096.000000,200
1732461264488,00001,,,,,,,,2096.000000,200
